,query1,query2,size,siamese_distance,time
1,DME8,AMD10,"(496, 512)",60.9284553527832,0.31250834465026855
8,DME8,AMD3,"(496, 512)",61.24598693847656,0.2343463897705078
30,DME8,NORMAL10,"(496, 512)",61.28646469116211,0.32816076278686523
23,DME8,DME3,"(496, 512)",61.33806610107422,0.31249308586120605
4,DME8,AMD13,"(496, 512)",61.37190628051758,0.18747949600219727
12,DME8,AMD7,"(496, 512)",61.46870422363281,0.31249475479125977
2,DME8,AMD11,"(496, 512)",61.486392974853516,0.1874988079071045
31,DME8,NORMAL12,"(496, 512)",61.51146697998047,0.34371423721313477
41,DME8,NORMAL8,"(496, 512)",61.515785217285156,0.2968747615814209
17,DME8,DME11,"(496, 512)",61.518043518066406,0.2968747615814209
6,DME8,AMD15,"(496, 512)",61.53486251831055,0.2343759536743164
7,DME8,AMD2,"(496, 512)",61.5394287109375,0.2344036102294922
25,DME8,DME5,"(496, 512)",61.546791076660156,0.34372591972351074
9,DME8,AMD4,"(496, 512)",61.59153747558594,0.17190289497375488
16,DME8,DME10,"(496, 512)",61.59174728393555,0.21874761581420898
3,DME8,AMD12,"(496, 512)",61.60346984863281,0.18749403953552246
10,DME8,AMD5,"(496, 512)",61.60824966430664,0.18749761581420898
0,DME8,AMD1,"(496, 512)",61.60911560058594,0.20314264297485352
13,DME8,AMD8,"(496, 512)",61.62724685668945,0.1718757152557373
39,DME8,NORMAL6,"(496, 512)",61.64021682739258,0.3281362056732178
14,DME8,AMD9,"(496, 512)",61.64344024658203,0.2968463897705078
36,DME8,NORMAL3,"(496, 512)",61.675724029541016,0.29687047004699707
5,DME8,AMD14,"(496, 512)",61.67949295043945,0.2968742847442627
20,DME8,DME14,"(496, 512)",61.683074951171875,0.2812495231628418
18,DME8,DME12,"(496, 512)",61.693843841552734,0.2656550407409668
19,DME8,DME13,"(496, 512)",61.69911193847656,0.2656254768371582
34,DME8,NORMAL15,"(496, 512)",61.71012496948242,0.29685211181640625
28,DME8,DME9,"(496, 512)",61.712608337402344,0.26564717292785645
35,DME8,NORMAL2,"(496, 512)",61.71586990356445,0.3437538146972656
11,DME8,AMD6,"(496, 512)",61.72014236450195,0.18750524520874023
29,DME8,NORMAL1,"(496, 512)",61.73548126220703,0.39060187339782715
22,DME8,DME2,"(496, 512)",61.75486755371094,0.3437790870666504
27,DME8,DME7,"(496, 512)",61.76462936401367,0.2812490463256836
26,DME8,DME6,"(496, 512)",61.774410247802734,0.343752384185791
37,DME8,NORMAL4,"(496, 512)",61.77628707885742,0.3125028610229492
40,DME8,NORMAL7,"(496, 512)",61.778709411621094,0.2968602180480957
32,DME8,NORMAL13,"(496, 512)",61.79151153564453,0.3125004768371582
42,DME8,NORMAL9,"(496, 512)",61.80988693237305,0.32812952995300293
33,DME8,NORMAL14,"(496, 512)",61.8292350769043,0.31252121925354004
24,DME8,DME4,"(496, 512)",61.844547271728516,0.3281257152557373
21,DME8,DME15,"(496, 512)",61.858272552490234,0.2812216281890869
15,DME8,DME1,"(496, 512)",61.934120178222656,0.3281266689300537
38,DME8,NORMAL5,"(496, 512)",61.96995162963867,0.2968766689300537
