,query1,query2,size,siamese_distance,time
1,DME13,AMD10,"(496, 512)",61.30646514892578,0.2857847213745117
8,DME13,AMD3,"(496, 512)",61.4272346496582,0.20314717292785645
2,DME13,AMD11,"(496, 512)",61.466941833496094,0.18752717971801758
30,DME13,NORMAL10,"(496, 512)",61.50838851928711,0.29923033714294434
4,DME13,AMD13,"(496, 512)",61.53314208984375,0.18959975242614746
22,DME13,DME3,"(496, 512)",61.554893493652344,0.29921841621398926
31,DME13,NORMAL12,"(496, 512)",61.593692779541016,0.2989652156829834
38,DME13,NORMAL5,"(496, 512)",61.60073471069336,0.3045375347137451
36,DME13,NORMAL3,"(496, 512)",61.63589859008789,0.2968757152557373
34,DME13,NORMAL15,"(496, 512)",61.63737106323242,0.2968733310699463
41,DME13,NORMAL8,"(496, 512)",61.649444580078125,0.2968769073486328
25,DME13,DME6,"(496, 512)",61.67153549194336,0.2968769073486328
29,DME13,NORMAL1,"(496, 512)",61.682334899902344,0.29689860343933105
32,DME13,NORMAL13,"(496, 512)",61.68290328979492,0.2968766689300537
33,DME13,NORMAL14,"(496, 512)",61.68659973144531,0.30144357681274414
10,DME13,AMD5,"(496, 512)",61.68881607055664,0.1718752384185791
13,DME13,AMD8,"(496, 512)",61.69744110107422,0.1718909740447998
27,DME13,DME8,"(496, 512)",61.69911193847656,0.24997615814208984
7,DME13,AMD2,"(496, 512)",61.71015548706055,0.20310163497924805
18,DME13,DME12,"(496, 512)",61.71391677856445,0.25244903564453125
20,DME13,DME15,"(496, 512)",61.71426010131836,0.2545604705810547
15,DME13,DME1,"(496, 512)",61.71802520751953,0.2968776226043701
14,DME13,AMD9,"(496, 512)",61.723915100097656,0.2992532253265381
39,DME13,NORMAL6,"(496, 512)",61.7308464050293,0.29146885871887207
0,DME13,AMD1,"(496, 512)",61.733665466308594,0.20312190055847168
3,DME13,AMD12,"(496, 512)",61.739967346191406,0.1718900203704834
24,DME13,DME5,"(496, 512)",61.74138641357422,0.2990286350250244
40,DME13,NORMAL7,"(496, 512)",61.743309020996094,0.30127930641174316
19,DME13,DME14,"(496, 512)",61.753929138183594,0.24998068809509277
16,DME13,DME10,"(496, 512)",61.77118682861328,0.1739192008972168
42,DME13,NORMAL9,"(496, 512)",61.775970458984375,0.2993025779724121
5,DME13,AMD14,"(496, 512)",61.788394927978516,0.28125476837158203
37,DME13,NORMAL4,"(496, 512)",61.790985107421875,0.3147296905517578
12,DME13,AMD7,"(496, 512)",61.7916374206543,0.3013007640838623
6,DME13,AMD15,"(496, 512)",61.79190444946289,0.20540547370910645
9,DME13,AMD4,"(496, 512)",61.79753112792969,0.1741943359375
23,DME13,DME4,"(496, 512)",61.868350982666016,0.2968752384185791
11,DME13,AMD6,"(496, 512)",61.87133026123047,0.18752479553222656
17,DME13,DME11,"(496, 512)",61.87497329711914,0.2500007152557373
28,DME13,DME9,"(496, 512)",61.89390182495117,0.25211548805236816
35,DME13,NORMAL2,"(496, 512)",61.90333938598633,0.2993764877319336
26,DME13,DME7,"(496, 512)",61.9211311340332,0.2546863555908203
21,DME13,DME2,"(496, 512)",61.92129135131836,0.2968747615814209
