,query1,query2,size,siamese_distance,average_image_time_query1,average_image_time_query2,patch_retrieval_time,image_comparison_time,total_time
8,DME11,AMD3,"(496, 512)",60.3381462097168,0.16602540016174316,1.1650564670562744,0.0009968280792236328,0.2570033073425293,1.4240570068359375
29,DME11,NORMAL1,"(496, 512)",60.41461944580078,0.16602540016174316,0.2609870433807373,0.0010006427764892578,0.1270129680633545,0.38900065422058105
35,DME11,NORMAL2,"(496, 512)",60.41682434082031,0.16602540016174316,0.25199437141418457,0.0010006427764892578,0.13499975204467773,0.39100003242492676
31,DME11,NORMAL12,"(496, 512)",60.43330764770508,0.16602540016174316,0.2600278854370117,0.0010001659393310547,0.1319715976715088,0.39299964904785156
36,DME11,NORMAL3,"(496, 512)",60.48985290527344,0.16602540016174316,0.267000675201416,0.0010218620300292969,0.13298463821411133,0.4020078182220459
23,DME11,DME4,"(496, 512)",60.50794219970703,0.16602540016174316,0.2650008201599121,0.0010290145874023438,0.13297224044799805,0.3990020751953125
13,DME11,AMD8,"(496, 512)",60.51018142700195,0.16602540016174316,0.3475077152252197,0.001001119613647461,0.1569981575012207,0.5085084438323975
34,DME11,NORMAL15,"(496, 512)",60.51588821411133,0.16602540016174316,0.26396989822387695,0.0009987354278564453,0.13900208473205566,0.40397071838378906
10,DME11,AMD5,"(496, 512)",60.60097122192383,0.16602540016174316,0.3000364303588867,0.0020017623901367188,0.13499689102172852,0.43703508377075195
40,DME11,NORMAL7,"(496, 512)",60.60511016845703,0.16602540016174316,0.259993314743042,0.004004240036010742,0.134002685546875,0.39899563789367676
1,DME11,AMD10,"(496, 512)",60.66729736328125,0.16602540016174316,1.1116807460784912,0.0010006427764892578,0.11899876594543457,1.231680154800415
39,DME11,NORMAL6,"(496, 512)",60.680538177490234,0.16602540016174316,0.25804948806762695,0.0009667873382568359,0.12601327896118164,0.3860290050506592
14,DME11,AMD9,"(496, 512)",60.69871520996094,0.16602540016174316,0.4655139446258545,0.0010006427764892578,0.19499850273132324,0.661513090133667
4,DME11,AMD13,"(496, 512)",60.754913330078125,0.16602540016174316,0.24927663803100586,0.0009999275207519531,0.12303662300109863,0.37331318855285645
41,DME11,NORMAL8,"(496, 512)",60.817752838134766,0.16602540016174316,0.27899789810180664,0.0010001659393310547,0.1250011920928955,0.4049992561340332
25,DME11,DME6,"(496, 512)",60.825809478759766,0.16602540016174316,0.2649984359741211,0.0,0.1359703540802002,0.4009687900543213
30,DME11,NORMAL10,"(496, 512)",60.87691879272461,0.16602540016174316,0.2490227222442627,0.001978158950805664,0.1269991397857666,0.37800002098083496
17,DME11,DME12,"(496, 512)",60.88670349121094,0.16602540016174316,0.21199750900268555,0.0009982585906982422,0.16900205612182617,0.3840010166168213
37,DME11,NORMAL4,"(496, 512)",60.89768981933594,0.16602540016174316,0.27697014808654785,0.0009989738464355469,0.12502598762512207,0.40299510955810547
33,DME11,NORMAL14,"(496, 512)",60.90187454223633,0.16602540016174316,0.2600679397583008,0.003975391387939453,0.12502384185791016,0.3890671730041504
42,DME11,NORMAL9,"(496, 512)",60.90382385253906,0.16602540016174316,0.2500298023223877,0.0009694099426269531,0.12600302696228027,0.3770022392272949
32,DME11,NORMAL13,"(496, 512)",60.927268981933594,0.16602540016174316,0.2649998664855957,0.0010004043579101562,0.12400174140930176,0.3900020122528076
26,DME11,DME7,"(496, 512)",61.016136169433594,0.16602540016174316,0.18747591972351074,0.0010280609130859375,0.12897396087646484,0.3184783458709717
24,DME11,DME5,"(496, 512)",61.018699645996094,0.16602540016174316,0.7732596397399902,0.0010051727294921875,0.128493070602417,0.9027578830718994
6,DME11,AMD15,"(496, 512)",61.01958084106445,0.16602540016174316,0.9217252731323242,0.002009868621826172,0.13697099685668945,1.061708927154541
20,DME11,DME15,"(496, 512)",61.06663513183594,0.16602540016174316,0.23000073432922363,0.0009989738464355469,0.1400008201599121,0.3710005283355713
38,DME11,NORMAL5,"(496, 512)",61.077049255371094,0.16602540016174316,0.24997425079345703,0.0010001659393310547,0.13101649284362793,0.381990909576416
5,DME11,AMD14,"(496, 512)",61.07877731323242,0.16602540016174316,1.3600409030914307,0.0010004043579101562,0.13707685470581055,1.499110221862793
15,DME11,DME1,"(496, 512)",61.099029541015625,0.16602540016174316,0.30700063705444336,0.00099945068359375,0.18800067901611328,0.4960007667541504
