,query1,query2,size,siamese_distance,time
10,DME15,DME6,"(496, 512)",62.120967864990234,0.2812511920928955
26,DME15,NORMAL8,"(496, 512)",62.123382568359375,0.30364060401916504
27,DME15,NORMAL9,"(496, 512)",62.123836517333984,0.28928232192993164
3,DME15,DME12,"(496, 512)",62.127662658691406,0.2343742847442627
17,DME15,NORMAL13,"(496, 512)",62.154380798339844,0.30466175079345703
22,DME15,NORMAL4,"(496, 512)",62.155269622802734,0.30533432960510254
11,DME15,DME7,"(496, 512)",62.170040130615234,0.25427865982055664
9,DME15,DME5,"(496, 512)",62.17134475708008,0.28971123695373535
12,DME15,DME8,"(496, 512)",62.20806121826172,0.2500016689300537
15,DME15,NORMAL10,"(496, 512)",62.21647262573242,0.29975414276123047
0,DME15,DME1,"(496, 512)",62.27558135986328,0.30133986473083496
18,DME15,NORMAL14,"(496, 512)",62.2977180480957,0.30901241302490234
8,DME15,DME4,"(496, 512)",62.30195236206055,0.2958087921142578
20,DME15,NORMAL2,"(496, 512)",62.35159683227539,0.30084872245788574
4,DME15,DME13,"(496, 512)",62.35620880126953,0.26101040840148926
23,DME15,NORMAL5,"(496, 512)",62.36116027832031,0.29821157455444336
25,DME15,NORMAL7,"(496, 512)",62.39503479003906,0.2846038341522217
14,DME15,NORMAL1,"(496, 512)",62.4117317199707,0.29689574241638184
6,DME15,DME2,"(496, 512)",62.4171142578125,0.3022940158843994
19,DME15,NORMAL15,"(496, 512)",62.428489685058594,0.28977131843566895
5,DME15,DME14,"(496, 512)",62.46900177001953,0.25
21,DME15,NORMAL3,"(496, 512)",62.46984100341797,0.3046300411224365
16,DME15,NORMAL12,"(496, 512)",62.48190689086914,0.3032546043395996
24,DME15,NORMAL6,"(496, 512)",62.495155334472656,0.2992746829986572
13,DME15,DME9,"(496, 512)",62.5022087097168,0.25333619117736816
1,DME15,DME10,"(496, 512)",62.706111907958984,0.18622112274169922
7,DME15,DME3,"(496, 512)",62.74420166015625,0.3054530620574951
2,DME15,DME11,"(496, 512)",62.75202941894531,0.24306178092956543
