,query1,query2,size,siamese_distance,time
26,NORMAL4,NORMAL8,"(496, 512)",62.111995697021484,0.29769062995910645
11,NORMAL4,DME6,"(496, 512)",62.14870834350586,0.30048346519470215
6,NORMAL4,DME15,"(496, 512)",62.155269622802734,0.256913423538208
27,NORMAL4,NORMAL9,"(496, 512)",62.20518493652344,0.2968752384185791
3,NORMAL4,DME12,"(496, 512)",62.22714614868164,0.25002193450927734
10,NORMAL4,DME5,"(496, 512)",62.23320770263672,0.28325366973876953
12,NORMAL4,DME7,"(496, 512)",62.28230285644531,0.2428607940673828
0,NORMAL4,DME1,"(496, 512)",62.28779602050781,0.2953507900238037
13,NORMAL4,DME8,"(496, 512)",62.330421447753906,0.25028562545776367
16,NORMAL4,NORMAL10,"(496, 512)",62.330501556396484,0.3077976703643799
18,NORMAL4,NORMAL13,"(496, 512)",62.337703704833984,0.3214430809020996
23,NORMAL4,NORMAL5,"(496, 512)",62.37165451049805,0.3064391613006592
4,NORMAL4,DME13,"(496, 512)",62.38407516479492,0.254072904586792
20,NORMAL4,NORMAL15,"(496, 512)",62.38530349731445,0.29869532585144043
19,NORMAL4,NORMAL14,"(496, 512)",62.416465759277344,0.3001978397369385
9,NORMAL4,DME4,"(496, 512)",62.43362808227539,0.30135083198547363
25,NORMAL4,NORMAL7,"(496, 512)",62.44785690307617,0.29714465141296387
24,NORMAL4,NORMAL6,"(496, 512)",62.46319580078125,0.3014969825744629
21,NORMAL4,NORMAL2,"(496, 512)",62.50056838989258,0.30405664443969727
7,NORMAL4,DME2,"(496, 512)",62.54631805419922,0.3044905662536621
15,NORMAL4,NORMAL1,"(496, 512)",62.5523681640625,0.2973496913909912
22,NORMAL4,NORMAL3,"(496, 512)",62.55396270751953,0.2968738079071045
17,NORMAL4,NORMAL12,"(496, 512)",62.55674743652344,0.2812502384185791
5,NORMAL4,DME14,"(496, 512)",62.5830192565918,0.23435449600219727
14,NORMAL4,DME9,"(496, 512)",62.60295486450195,0.24064326286315918
1,NORMAL4,DME10,"(496, 512)",62.79436492919922,0.17187809944152832
2,NORMAL4,DME11,"(496, 512)",62.805110931396484,0.2512693405151367
8,NORMAL4,DME3,"(496, 512)",62.843360900878906,0.3032209873199463
