,query1,query2,size,siamese_distance,time
13,DME10,DME9,"(496, 512)",62.23731231689453,0.3312408924102783
1,DME10,DME11,"(496, 512)",62.325225830078125,0.2547030448913574
4,DME10,DME14,"(496, 512)",62.3531379699707,0.24196743965148926
3,DME10,DME13,"(496, 512)",62.43109893798828,0.2557504177093506
7,DME10,DME3,"(496, 512)",62.44034957885742,0.31292295455932617
6,DME10,DME2,"(496, 512)",62.50405502319336,0.2963528633117676
18,DME10,NORMAL14,"(496, 512)",62.54631805419922,0.29882168769836426
11,DME10,DME7,"(496, 512)",62.57180404663086,0.24588608741760254
15,DME10,NORMAL10,"(496, 512)",62.587589263916016,0.305675745010376
12,DME10,DME8,"(496, 512)",62.596736907958984,0.25545406341552734
20,DME10,NORMAL2,"(496, 512)",62.6292724609375,0.3023402690887451
17,DME10,NORMAL13,"(496, 512)",62.63766860961914,0.30070042610168457
0,DME10,DME1,"(496, 512)",62.63968276977539,0.2877509593963623
23,DME10,NORMAL5,"(496, 512)",62.66348648071289,0.30596041679382324
27,DME10,NORMAL9,"(496, 512)",62.664306640625,0.2968742847442627
26,DME10,NORMAL8,"(496, 512)",62.681739807128906,0.30376172065734863
9,DME10,DME5,"(496, 512)",62.68745422363281,0.2980349063873291
5,DME10,DME15,"(496, 512)",62.706111907958984,0.2584528923034668
24,DME10,NORMAL6,"(496, 512)",62.71442413330078,0.29689836502075195
25,DME10,NORMAL7,"(496, 512)",62.725460052490234,0.30362606048583984
19,DME10,NORMAL15,"(496, 512)",62.733375549316406,0.29820823669433594
14,DME10,NORMAL1,"(496, 512)",62.77452850341797,0.298175573348999
21,DME10,NORMAL3,"(496, 512)",62.77595138549805,0.3059995174407959
16,DME10,NORMAL12,"(496, 512)",62.78841781616211,0.30473756790161133
22,DME10,NORMAL4,"(496, 512)",62.79436492919922,0.28125834465026855
2,DME10,DME12,"(496, 512)",62.79671096801758,0.25002264976501465
10,DME10,DME6,"(496, 512)",62.802040100097656,0.4226524829864502
8,DME10,DME4,"(496, 512)",62.84080123901367,0.3808937072753906
