,query1,query2,size,siamese_distance
26,DME6,NORMAL8,"(496, 512)",62.105838775634766
6,DME6,DME15,"(496, 512)",62.1209716796875
22,DME6,NORMAL4,"(496, 512)",62.14870834350586
10,DME6,DME5,"(496, 512)",62.158287048339844
3,DME6,DME12,"(496, 512)",62.162078857421875
15,DME6,NORMAL10,"(496, 512)",62.24734878540039
11,DME6,DME7,"(496, 512)",62.258060455322266
27,DME6,NORMAL9,"(496, 512)",62.265655517578125
12,DME6,DME8,"(496, 512)",62.27317810058594
17,DME6,NORMAL13,"(496, 512)",62.288211822509766
19,DME6,NORMAL15,"(496, 512)",62.33416748046875
0,DME6,DME1,"(496, 512)",62.360565185546875
9,DME6,DME4,"(496, 512)",62.36774444580078
20,DME6,NORMAL2,"(496, 512)",62.38059616088867
18,DME6,NORMAL14,"(496, 512)",62.4031982421875
4,DME6,DME13,"(496, 512)",62.40721893310547
14,DME6,NORMAL1,"(496, 512)",62.40806198120117
24,DME6,NORMAL6,"(496, 512)",62.4153938293457
16,DME6,NORMAL12,"(496, 512)",62.42292022705078
25,DME6,NORMAL7,"(496, 512)",62.425209045410156
23,DME6,NORMAL5,"(496, 512)",62.43517303466797
21,DME6,NORMAL3,"(496, 512)",62.44789505004883
7,DME6,DME2,"(496, 512)",62.509159088134766
5,DME6,DME14,"(496, 512)",62.56204605102539
13,DME6,DME9,"(496, 512)",62.58918762207031
1,DME6,DME10,"(496, 512)",62.80204391479492
8,DME6,DME3,"(496, 512)",62.83413314819336
2,DME6,DME11,"(496, 512)",62.83564758300781
