,query1,query2,size,siamese_distance
22,NORMAL7,NORMAL3,"(496, 512)",62.07527542114258
21,NORMAL7,NORMAL2,"(496, 512)",62.0842170715332
15,NORMAL7,NORMAL1,"(496, 512)",62.100547790527344
25,NORMAL7,NORMAL6,"(496, 512)",62.143096923828125
19,NORMAL7,NORMAL14,"(496, 512)",62.16324234008789
9,NORMAL7,DME4,"(496, 512)",62.210472106933594
16,NORMAL7,NORMAL10,"(496, 512)",62.21260070800781
12,NORMAL7,DME7,"(496, 512)",62.247596740722656
18,NORMAL7,NORMAL13,"(496, 512)",62.25731658935547
10,NORMAL7,DME5,"(496, 512)",62.26020431518555
24,NORMAL7,NORMAL5,"(496, 512)",62.268531799316406
0,NORMAL7,DME1,"(496, 512)",62.268672943115234
20,NORMAL7,NORMAL15,"(496, 512)",62.269569396972656
17,NORMAL7,NORMAL12,"(496, 512)",62.28238296508789
3,NORMAL7,DME12,"(496, 512)",62.312049865722656
27,NORMAL7,NORMAL9,"(496, 512)",62.31776809692383
26,NORMAL7,NORMAL8,"(496, 512)",62.34424591064453
13,NORMAL7,DME8,"(496, 512)",62.350074768066406
4,NORMAL7,DME13,"(496, 512)",62.35898971557617
6,NORMAL7,DME15,"(496, 512)",62.39503479003906
11,NORMAL7,DME6,"(496, 512)",62.425209045410156
23,NORMAL7,NORMAL4,"(496, 512)",62.44785690307617
14,NORMAL7,DME9,"(496, 512)",62.51118850708008
7,NORMAL7,DME2,"(496, 512)",62.51712417602539
5,NORMAL7,DME14,"(496, 512)",62.55255889892578
1,NORMAL7,DME10,"(496, 512)",62.725460052490234
8,NORMAL7,DME3,"(496, 512)",62.76336669921875
2,NORMAL7,DME11,"(496, 512)",62.867496490478516
