,query1,query2,size,siamese_distance
4,DME2,DME13,"(496, 512)",62.18541717529297
13,DME2,DME9,"(496, 512)",62.26162338256836
5,DME2,DME14,"(496, 512)",62.33390426635742
15,DME2,NORMAL10,"(496, 512)",62.341121673583984
11,DME2,DME7,"(496, 512)",62.34587097167969
12,DME2,DME8,"(496, 512)",62.36481857299805
2,DME2,DME11,"(496, 512)",62.37947082519531
26,DME2,NORMAL8,"(496, 512)",62.41618347167969
6,DME2,DME15,"(496, 512)",62.417118072509766
9,DME2,DME5,"(496, 512)",62.422752380371094
0,DME2,DME1,"(496, 512)",62.4236946105957
24,DME2,NORMAL6,"(496, 512)",62.4391975402832
3,DME2,DME12,"(496, 512)",62.46168518066406
17,DME2,NORMAL13,"(496, 512)",62.46392059326172
23,DME2,NORMAL5,"(496, 512)",62.472679138183594
18,DME2,NORMAL14,"(496, 512)",62.47270965576172
27,DME2,NORMAL9,"(496, 512)",62.474700927734375
19,DME2,NORMAL15,"(496, 512)",62.50333786010742
1,DME2,DME10,"(496, 512)",62.50405502319336
10,DME2,DME6,"(496, 512)",62.509159088134766
25,DME2,NORMAL7,"(496, 512)",62.51712417602539
21,DME2,NORMAL3,"(496, 512)",62.52642059326172
14,DME2,NORMAL1,"(496, 512)",62.52669143676758
7,DME2,DME3,"(496, 512)",62.53389358520508
20,DME2,NORMAL2,"(496, 512)",62.535091400146484
22,DME2,NORMAL4,"(496, 512)",62.54631805419922
8,DME2,DME4,"(496, 512)",62.56191635131836
16,DME2,NORMAL12,"(496, 512)",62.571044921875
