,query1,query2,size,siamese_distance
0,NORMAL5,DME1,"(496, 512)",62.076499938964844
13,NORMAL5,DME8,"(496, 512)",62.09205627441406
19,NORMAL5,NORMAL14,"(496, 512)",62.13652801513672
9,NORMAL5,DME4,"(496, 512)",62.22199630737305
25,NORMAL5,NORMAL7,"(496, 512)",62.268531799316406
21,NORMAL5,NORMAL2,"(496, 512)",62.27498245239258
15,NORMAL5,NORMAL1,"(496, 512)",62.28485870361328
18,NORMAL5,NORMAL13,"(496, 512)",62.304718017578125
4,NORMAL5,DME13,"(496, 512)",62.33795928955078
22,NORMAL5,NORMAL3,"(496, 512)",62.34351348876953
6,NORMAL5,DME15,"(496, 512)",62.36116027832031
12,NORMAL5,DME7,"(496, 512)",62.36695861816406
23,NORMAL5,NORMAL4,"(496, 512)",62.37165832519531
27,NORMAL5,NORMAL9,"(496, 512)",62.37251281738281
26,NORMAL5,NORMAL8,"(496, 512)",62.38115310668945
20,NORMAL5,NORMAL15,"(496, 512)",62.381221771240234
10,NORMAL5,DME5,"(496, 512)",62.40516662597656
24,NORMAL5,NORMAL6,"(496, 512)",62.429630279541016
11,NORMAL5,DME6,"(496, 512)",62.43517303466797
16,NORMAL5,NORMAL10,"(496, 512)",62.43531799316406
17,NORMAL5,NORMAL12,"(496, 512)",62.45041275024414
3,NORMAL5,DME12,"(496, 512)",62.45369338989258
14,NORMAL5,DME9,"(496, 512)",62.45591735839844
7,NORMAL5,DME2,"(496, 512)",62.472679138183594
5,NORMAL5,DME14,"(496, 512)",62.538352966308594
1,NORMAL5,DME10,"(496, 512)",62.66348648071289
2,NORMAL5,DME11,"(496, 512)",62.79513931274414
8,NORMAL5,DME3,"(496, 512)",62.840370178222656
