,query1,query2,size,siamese_distance
10,NORMAL10,DME5,"(496, 512)",61.99536895751953
26,NORMAL10,NORMAL8,"(496, 512)",62.056827545166016
24,NORMAL10,NORMAL6,"(496, 512)",62.12956237792969
3,NORMAL10,DME12,"(496, 512)",62.15221405029297
20,NORMAL10,NORMAL2,"(496, 512)",62.16349792480469
12,NORMAL10,DME7,"(496, 512)",62.18677520751953
27,NORMAL10,NORMAL9,"(496, 512)",62.20475769042969
25,NORMAL10,NORMAL7,"(496, 512)",62.21260070800781
18,NORMAL10,NORMAL14,"(496, 512)",62.213809967041016
6,NORMAL10,DME15,"(496, 512)",62.21647262573242
17,NORMAL10,NORMAL13,"(496, 512)",62.22258377075195
19,NORMAL10,NORMAL15,"(496, 512)",62.242591857910156
11,NORMAL10,DME6,"(496, 512)",62.24734878540039
4,NORMAL10,DME13,"(496, 512)",62.249385833740234
21,NORMAL10,NORMAL3,"(496, 512)",62.261810302734375
16,NORMAL10,NORMAL12,"(496, 512)",62.311553955078125
22,NORMAL10,NORMAL4,"(496, 512)",62.330509185791016
15,NORMAL10,NORMAL1,"(496, 512)",62.333518981933594
7,NORMAL10,DME2,"(496, 512)",62.341121673583984
0,NORMAL10,DME1,"(496, 512)",62.37566375732422
9,NORMAL10,DME4,"(496, 512)",62.41388702392578
13,NORMAL10,DME8,"(496, 512)",62.41941452026367
14,NORMAL10,DME9,"(496, 512)",62.42953872680664
23,NORMAL10,NORMAL5,"(496, 512)",62.43531799316406
5,NORMAL10,DME14,"(496, 512)",62.44667053222656
1,NORMAL10,DME10,"(496, 512)",62.587589263916016
8,NORMAL10,DME3,"(496, 512)",62.66923904418945
2,NORMAL10,DME11,"(496, 512)",62.68149948120117
