,query1,query2,size,siamese_distance,time
27,DME1,DME8,"(496, 512)",62.06533432006836,0.24998044967651367
38,DME1,NORMAL5,"(496, 512)",62.076499938964844,0.2812387943267822
18,DME1,DME13,"(496, 512)",62.201820373535156,0.23434972763061523
41,DME1,NORMAL8,"(496, 512)",62.24555969238281,0.30144572257995605
34,DME1,NORMAL15,"(496, 512)",62.25688552856445,0.28578662872314453
33,DME1,NORMAL14,"(496, 512)",62.2623176574707,0.2968745231628418
11,DME1,AMD6,"(496, 512)",62.26570129394531,0.18752169609069824
40,DME1,NORMAL7,"(496, 512)",62.268672943115234,0.2968754768371582
20,DME1,DME15,"(496, 512)",62.27558135986328,0.25002098083496094
23,DME1,DME4,"(496, 512)",62.283931732177734,0.2968771457672119
37,DME1,NORMAL4,"(496, 512)",62.28779602050781,0.2993044853210449
42,DME1,NORMAL9,"(496, 512)",62.30658721923828,0.29689693450927734
29,DME1,NORMAL1,"(496, 512)",62.31988525390625,0.29685354232788086
9,DME1,AMD4,"(496, 512)",62.32051086425781,0.17407917976379395
24,DME1,DME5,"(496, 512)",62.3242073059082,0.29915547370910645
32,DME1,NORMAL13,"(496, 512)",62.3314323425293,0.2991156578063965
14,DME1,AMD9,"(496, 512)",62.3399658203125,0.29916954040527344
26,DME1,DME7,"(496, 512)",62.345272064208984,0.23906469345092773
35,DME1,NORMAL2,"(496, 512)",62.35475540161133,0.29890918731689453
17,DME1,DME12,"(496, 512)",62.35661315917969,0.2500028610229492
25,DME1,DME6,"(496, 512)",62.360565185546875,0.3125002384185791
10,DME1,AMD5,"(496, 512)",62.37184524536133,0.171875
36,DME1,NORMAL3,"(496, 512)",62.37444305419922,0.2968757152557373
30,DME1,NORMAL10,"(496, 512)",62.37565994262695,0.29924488067626953
28,DME1,DME9,"(496, 512)",62.39704513549805,0.23656439781188965
31,DME1,NORMAL12,"(496, 512)",62.403324127197266,0.29691267013549805
21,DME1,DME2,"(496, 512)",62.4236946105957,0.30150294303894043
5,DME1,AMD14,"(496, 512)",62.42561721801758,0.2968637943267822
39,DME1,NORMAL6,"(496, 512)",62.45476531982422,0.31493568420410156
13,DME1,AMD8,"(496, 512)",62.45989227294922,0.1718742847442627
4,DME1,AMD13,"(496, 512)",62.46474075317383,0.17393279075622559
19,DME1,DME14,"(496, 512)",62.46677780151367,0.25254106521606445
6,DME1,AMD15,"(496, 512)",62.48130798339844,0.18996000289916992
0,DME1,AMD1,"(496, 512)",62.491546630859375,0.21870827674865723
3,DME1,AMD12,"(496, 512)",62.5279655456543,0.18750214576721191
15,DME1,DME10,"(496, 512)",62.63968276977539,0.1718740463256836
16,DME1,DME11,"(496, 512)",62.680423736572266,0.2520143985748291
22,DME1,DME3,"(496, 512)",62.68894577026367,0.28325343132019043
7,DME1,AMD2,"(496, 512)",62.69354248046875,0.203125
12,DME1,AMD7,"(496, 512)",62.783267974853516,0.2858312129974365
2,DME1,AMD11,"(496, 512)",62.94599533081055,0.17185258865356445
8,DME1,AMD3,"(496, 512)",63.22933578491211,0.2031240463256836
1,DME1,AMD10,"(496, 512)",63.453163146972656,0.285900354385376
