,query1,query2,size,siamese_distance,time
19,AMD1,DME14,"(496, 512)",62.12333679199219,0.2500002384185791
15,AMD1,DME10,"(496, 512)",62.13875198364258,0.1718752384185791
28,AMD1,DME9,"(496, 512)",62.20234680175781,0.2522573471069336
6,AMD1,AMD2,"(496, 512)",62.219608306884766,0.19194817543029785
16,AMD1,DME11,"(496, 512)",62.244808197021484,0.2545459270477295
11,AMD1,AMD7,"(496, 512)",62.26244354248047,0.29885411262512207
18,AMD1,DME13,"(496, 512)",62.29148483276367,0.2364351749420166
21,AMD1,DME2,"(496, 512)",62.34369659423828,0.2968442440032959
2,AMD1,AMD12,"(496, 512)",62.356056213378906,0.1875004768371582
22,AMD1,DME3,"(496, 512)",62.40760803222656,0.3016812801361084
42,AMD1,NORMAL9,"(496, 512)",62.42591857910156,0.29898691177368164
32,AMD1,NORMAL13,"(496, 512)",62.433956146240234,0.29685401916503906
10,AMD1,AMD6,"(496, 512)",62.446632385253906,0.17186903953552246
30,AMD1,NORMAL10,"(496, 512)",62.453704833984375,0.3014373779296875
26,AMD1,DME7,"(496, 512)",62.45522689819336,0.2524986267089844
1,AMD1,AMD11,"(496, 512)",62.4561882019043,0.17411112785339355
33,AMD1,NORMAL14,"(496, 512)",62.471771240234375,0.2994253635406494
20,AMD1,DME15,"(496, 512)",62.47460174560547,0.25226545333862305
8,AMD1,AMD4,"(496, 512)",62.48482131958008,0.17185187339782715
27,AMD1,DME8,"(496, 512)",62.48870086669922,0.2500038146972656
14,AMD1,DME1,"(496, 512)",62.491546630859375,0.29940247535705566
35,AMD1,NORMAL2,"(496, 512)",62.50992202758789,0.29904675483703613
13,AMD1,AMD9,"(496, 512)",62.52348709106445,0.29689788818359375
4,AMD1,AMD14,"(496, 512)",62.52882766723633,0.2992360591888428
3,AMD1,AMD13,"(496, 512)",62.54526138305664,0.1718742847442627
37,AMD1,NORMAL4,"(496, 512)",62.54671859741211,0.3015413284301758
41,AMD1,NORMAL8,"(496, 512)",62.56489181518555,0.2968478202819824
5,AMD1,AMD15,"(496, 512)",62.57090377807617,0.20310354232788086
38,AMD1,NORMAL5,"(496, 512)",62.57130432128906,0.2989473342895508
24,AMD1,DME5,"(496, 512)",62.57371139526367,0.29889464378356934
25,AMD1,DME6,"(496, 512)",62.58205795288086,0.2968912124633789
39,AMD1,NORMAL6,"(496, 512)",62.59297561645508,0.29689741134643555
40,AMD1,NORMAL7,"(496, 512)",62.5966682434082,0.2993347644805908
34,AMD1,NORMAL15,"(496, 512)",62.627418518066406,0.2968728542327881
36,AMD1,NORMAL3,"(496, 512)",62.64892578125,0.29688167572021484
9,AMD1,AMD5,"(496, 512)",62.65036392211914,0.18986868858337402
17,AMD1,DME12,"(496, 512)",62.663387298583984,0.25000691413879395
29,AMD1,NORMAL1,"(496, 512)",62.683712005615234,0.29685211181640625
31,AMD1,NORMAL12,"(496, 512)",62.684749603271484,0.29886627197265625
23,AMD1,DME4,"(496, 512)",62.68577575683594,0.29689884185791016
12,AMD1,AMD8,"(496, 512)",62.71213150024414,0.1718752384185791
7,AMD1,AMD3,"(496, 512)",62.932655334472656,0.2031259536743164
0,AMD1,AMD10,"(496, 512)",62.97956848144531,2.4645016193389893
