,query1,query2,size,siamese_distance,time
25,DME15,DME6,"(496, 512)",62.120967864990234,0.3125002384185791
41,DME15,NORMAL8,"(496, 512)",62.123382568359375,0.283367395401001
42,DME15,NORMAL9,"(496, 512)",62.123836517333984,0.31252360343933105
18,DME15,DME12,"(496, 512)",62.127662658691406,0.25
11,DME15,AMD6,"(496, 512)",62.14299774169922,0.1718733310699463
32,DME15,NORMAL13,"(496, 512)",62.154380798339844,0.299100399017334
37,DME15,NORMAL4,"(496, 512)",62.155269622802734,0.28342533111572266
26,DME15,DME7,"(496, 512)",62.170040130615234,0.23677587509155273
24,DME15,DME5,"(496, 512)",62.17134475708008,0.28327512741088867
27,DME15,DME8,"(496, 512)",62.20806121826172,0.2500276565551758
30,DME15,NORMAL10,"(496, 512)",62.21647262573242,0.29910993576049805
15,DME15,DME1,"(496, 512)",62.27558135986328,0.2969067096710205
9,DME15,AMD4,"(496, 512)",62.27565002441406,0.1741933822631836
33,DME15,NORMAL14,"(496, 512)",62.2977180480957,0.2968475818634033
23,DME15,DME4,"(496, 512)",62.30195236206055,0.29382872581481934
14,DME15,AMD9,"(496, 512)",62.314815521240234,0.28561878204345703
35,DME15,NORMAL2,"(496, 512)",62.35159683227539,0.30538058280944824
19,DME15,DME13,"(496, 512)",62.35620880126953,0.2521781921386719
38,DME15,NORMAL5,"(496, 512)",62.36116027832031,0.2968752384185791
4,DME15,AMD13,"(496, 512)",62.3704719543457,0.17655086517333984
5,DME15,AMD14,"(496, 512)",62.38483428955078,0.2812788486480713
40,DME15,NORMAL7,"(496, 512)",62.39503479003906,0.29688334465026855
29,DME15,NORMAL1,"(496, 512)",62.4117317199707,0.2968754768371582
21,DME15,DME2,"(496, 512)",62.4171142578125,0.29916906356811523
13,DME15,AMD8,"(496, 512)",62.426273345947266,0.17188262939453125
34,DME15,NORMAL15,"(496, 512)",62.428489685058594,0.3147573471069336
10,DME15,AMD5,"(496, 512)",62.4371452331543,0.1719071865081787
6,DME15,AMD15,"(496, 512)",62.462928771972656,0.2031252384185791
20,DME15,DME14,"(496, 512)",62.46900177001953,0.23435235023498535
36,DME15,NORMAL3,"(496, 512)",62.46984100341797,0.29302453994750977
0,DME15,AMD1,"(496, 512)",62.47460174560547,0.2837533950805664
31,DME15,NORMAL12,"(496, 512)",62.48190689086914,0.28127336502075195
39,DME15,NORMAL6,"(496, 512)",62.495155334472656,0.2992115020751953
28,DME15,DME9,"(496, 512)",62.5022087097168,0.2389223575592041
3,DME15,AMD12,"(496, 512)",62.52117919921875,0.1875438690185547
7,DME15,AMD2,"(496, 512)",62.70025634765625,0.20527076721191406
16,DME15,DME10,"(496, 512)",62.70611572265625,0.18656301498413086
22,DME15,DME3,"(496, 512)",62.74420166015625,0.30454444885253906
17,DME15,DME11,"(496, 512)",62.75202941894531,0.23687076568603516
12,DME15,AMD7,"(496, 512)",62.82731246948242,0.2991464138031006
2,DME15,AMD11,"(496, 512)",62.851261138916016,0.16541576385498047
8,DME15,AMD3,"(496, 512)",63.238616943359375,0.2030954360961914
1,DME15,AMD10,"(496, 512)",63.475067138671875,0.2898128032684326
