,query1,query2,size,siamese_distance,average_image_time_query1,average_image_time_query2,patch_retrieval_time,image_comparison_time,total_time
24,DME10,DME5,"(496, 512)",62.15456008911133,0.07501959800720215,0.2049853801727295,0.0010025501251220703,0.1159968376159668,0.32198476791381836
18,DME10,DME13,"(496, 512)",62.20273971557617,0.07501959800720215,0.15201854705810547,0.000997781753540039,0.11690759658813477,0.2699239253997803
4,DME10,AMD13,"(496, 512)",62.221107482910156,0.07501959800720215,0.08796954154968262,0.00099945068359375,0.11900115013122559,0.20797014236450195
20,DME10,DME15,"(496, 512)",62.24458694458008,0.07501959800720215,0.14901494979858398,0.0009884834289550781,0.11713671684265137,0.26714015007019043
17,DME10,DME12,"(496, 512)",62.24879837036133,0.07501959800720215,0.15105700492858887,0.0009965896606445312,0.12099766731262207,0.27305126190185547
28,DME10,DME9,"(496, 512)",62.26649475097656,0.07501959800720215,0.15199995040893555,0.0010340213775634766,0.11469841003417969,0.2677323818206787
25,DME10,DME6,"(496, 512)",62.27643585205078,0.07501959800720215,0.2030324935913086,0.0010023117065429688,0.11597752571105957,0.32001233100891113
11,DME10,AMD6,"(496, 512)",62.2769775390625,0.07501959800720215,0.07903838157653809,0.0009958744049072266,0.1179656982421875,0.19900035858154297
26,DME10,DME7,"(496, 512)",62.30593490600586,0.07501959800720215,0.1490175724029541,0.001973390579223633,0.11682629585266113,0.26781725883483887
3,DME10,AMD12,"(496, 512)",62.30658721923828,0.07501959800720215,0.07899785041809082,0.001032114028930664,0.11600041389465332,0.1960303783416748
1,DME10,AMD10,"(496, 512)",62.3094482421875,0.07501959800720215,0.19898152351379395,0.0010285377502441406,0.1167452335357666,0.3167552947998047
15,DME10,DME1,"(496, 512)",62.3109016418457,0.07501959800720215,0.20600366592407227,0.001995086669921875,0.11400175094604492,0.32200050354003906
21,DME10,DME2,"(496, 512)",62.3242073059082,0.07501959800720215,0.2070446014404297,0.0009996891021728516,0.11598587036132812,0.32403016090393066
27,DME10,DME8,"(496, 512)",62.32612609863281,0.07501959800720215,0.15201711654663086,0.0,0.11700940132141113,0.269026517868042
14,DME10,AMD9,"(496, 512)",62.3448371887207,0.07501959800720215,0.19899892807006836,0.0009987354278564453,0.12400102615356445,0.32399868965148926
13,DME10,AMD8,"(496, 512)",62.3480224609375,0.07501959800720215,0.07932806015014648,0.0006661415100097656,0.11721467971801758,0.19720888137817383
10,DME10,AMD5,"(496, 512)",62.35387420654297,0.07501959800720215,0.07905173301696777,0.0,0.11597156524658203,0.1950232982635498
16,DME10,DME11,"(496, 512)",62.36578369140625,0.07501959800720215,0.15000200271606445,0.0009801387786865234,0.11622929573059082,0.2672114372253418
19,DME10,DME14,"(496, 512)",62.372802734375,0.07501959800720215,0.14902544021606445,0.0009992122650146484,0.11602234840393066,0.26604700088500977
0,DME10,AMD1,"(496, 512)",62.37898254394531,0.07501959800720215,0.10397887229919434,0.0009989738464355469,0.11609411239624023,0.22107195854187012
7,DME10,AMD2,"(496, 512)",62.37982940673828,0.07501959800720215,0.1040499210357666,0.0009768009185791016,0.1180117130279541,0.2230384349822998
2,DME10,AMD11,"(496, 512)",62.39169692993164,0.07501959800720215,0.07701921463012695,0.0009925365447998047,0.11741065979003906,0.19542241096496582
23,DME10,DME4,"(496, 512)",62.42246627807617,0.07501959800720215,0.2029561996459961,0.0010039806365966797,0.11782670021057129,0.32178688049316406
22,DME10,DME3,"(496, 512)",62.432228088378906,0.07501959800720215,0.20101642608642578,0.0010101795196533203,0.11501026153564453,0.31703686714172363
5,DME10,AMD14,"(496, 512)",62.44255828857422,0.07501959800720215,0.20102787017822266,0.0009996891021728516,0.11629199981689453,0.31831955909729004
6,DME10,AMD15,"(496, 512)",62.460838317871094,0.07501959800720215,0.10001277923583984,0.002003192901611328,0.11923027038574219,0.22124624252319336
9,DME10,AMD4,"(496, 512)",62.50356674194336,0.07501959800720215,0.07799911499023438,0.0009770393371582031,0.11580586433410645,0.19478201866149902
12,DME10,AMD7,"(496, 512)",62.52750778198242,0.07501959800720215,0.19702625274658203,0.0010046958923339844,0.1169743537902832,0.3150053024291992
8,DME10,AMD3,"(496, 512)",62.55963897705078,0.07501959800720215,0.10098814964294434,0.0010349750518798828,0.11496877670288086,0.21699190139770508
