,query1,query2,size,siamese_distance
8,DME4,DME3,"(496, 512)",61.44160461425781
17,DME4,NORMAL13,"(496, 512)",61.64765930175781
15,DME4,NORMAL10,"(496, 512)",61.65236282348633
18,DME4,NORMAL14,"(496, 512)",61.6634635925293
20,DME4,NORMAL2,"(496, 512)",61.6983528137207
5,DME4,DME14,"(496, 512)",61.70302963256836
2,DME4,DME11,"(496, 512)",61.71106719970703
27,DME4,NORMAL9,"(496, 512)",61.71592712402344
22,DME4,NORMAL4,"(496, 512)",61.7218017578125
1,DME4,DME10,"(496, 512)",61.73786926269531
23,DME4,NORMAL5,"(496, 512)",61.743682861328125
21,DME4,NORMAL3,"(496, 512)",61.75726318359375
24,DME4,NORMAL6,"(496, 512)",61.76239776611328
16,DME4,NORMAL12,"(496, 512)",61.76908874511719
25,DME4,NORMAL7,"(496, 512)",61.782066345214844
9,DME4,DME5,"(496, 512)",61.802040100097656
3,DME4,DME12,"(496, 512)",61.803199768066406
26,DME4,NORMAL8,"(496, 512)",61.81205749511719
6,DME4,DME15,"(496, 512)",61.81260681152344
10,DME4,DME6,"(496, 512)",61.819679260253906
0,DME4,DME1,"(496, 512)",61.82183837890625
13,DME4,DME9,"(496, 512)",61.823062896728516
14,DME4,NORMAL1,"(496, 512)",61.8364372253418
12,DME4,DME8,"(496, 512)",61.844547271728516
4,DME4,DME13,"(496, 512)",61.868350982666016
11,DME4,DME7,"(496, 512)",61.898006439208984
7,DME4,DME2,"(496, 512)",61.91984176635742
19,DME4,NORMAL15,"(496, 512)",61.967803955078125
