,query1,query2,size,siamese_distance
15,DME14,NORMAL10,"(496, 512)",61.34269332885742
26,DME14,NORMAL8,"(496, 512)",61.37281799316406
19,DME14,NORMAL15,"(496, 512)",61.387386322021484
21,DME14,NORMAL3,"(496, 512)",61.38839340209961
16,DME14,NORMAL12,"(496, 512)",61.43310546875
14,DME14,NORMAL1,"(496, 512)",61.44400405883789
24,DME14,NORMAL6,"(496, 512)",61.44938659667969
9,DME14,DME5,"(496, 512)",61.55146789550781
10,DME14,DME6,"(496, 512)",61.55470275878906
3,DME14,DME12,"(496, 512)",61.55961990356445
25,DME14,NORMAL7,"(496, 512)",61.575897216796875
23,DME14,NORMAL5,"(496, 512)",61.632896423339844
22,DME14,NORMAL4,"(496, 512)",61.66852951049805
0,DME14,DME1,"(496, 512)",61.672054290771484
12,DME14,DME8,"(496, 512)",61.683074951171875
5,DME14,DME15,"(496, 512)",61.69356918334961
8,DME14,DME4,"(496, 512)",61.70302963256836
6,DME14,DME2,"(496, 512)",61.71148681640625
7,DME14,DME3,"(496, 512)",61.72385787963867
4,DME14,DME13,"(496, 512)",61.75393295288086
20,DME14,NORMAL2,"(496, 512)",61.76194763183594
17,DME14,NORMAL13,"(496, 512)",61.76715087890625
27,DME14,NORMAL9,"(496, 512)",61.77227020263672
11,DME14,DME7,"(496, 512)",61.78511428833008
2,DME14,DME11,"(496, 512)",61.79888153076172
18,DME14,NORMAL14,"(496, 512)",61.85633850097656
1,DME14,DME10,"(496, 512)",61.887107849121094
13,DME14,DME9,"(496, 512)",61.933372497558594
