,query1,query2,size,siamese_distance
15,NORMAL2,NORMAL1,"(496, 512)",61.544166564941406
21,NORMAL2,NORMAL3,"(496, 512)",61.547119140625
18,NORMAL2,NORMAL13,"(496, 512)",61.59489440917969
17,NORMAL2,NORMAL12,"(496, 512)",61.61521530151367
22,NORMAL2,NORMAL4,"(496, 512)",61.6265869140625
20,NORMAL2,NORMAL15,"(496, 512)",61.62905502319336
19,NORMAL2,NORMAL14,"(496, 512)",61.634273529052734
0,NORMAL2,DME1,"(496, 512)",61.6447639465332
16,NORMAL2,NORMAL10,"(496, 512)",61.6534309387207
8,NORMAL2,DME3,"(496, 512)",61.65720748901367
23,NORMAL2,NORMAL5,"(496, 512)",61.667083740234375
26,NORMAL2,NORMAL8,"(496, 512)",61.67927551269531
27,NORMAL2,NORMAL9,"(496, 512)",61.69700622558594
9,NORMAL2,DME4,"(496, 512)",61.6983528137207
13,NORMAL2,DME8,"(496, 512)",61.71586608886719
24,NORMAL2,NORMAL6,"(496, 512)",61.736183166503906
3,NORMAL2,DME12,"(496, 512)",61.747291564941406
5,NORMAL2,DME14,"(496, 512)",61.76194763183594
11,NORMAL2,DME6,"(496, 512)",61.78165817260742
6,NORMAL2,DME15,"(496, 512)",61.78265380859375
2,NORMAL2,DME11,"(496, 512)",61.78395462036133
10,NORMAL2,DME5,"(496, 512)",61.79322814941406
25,NORMAL2,NORMAL7,"(496, 512)",61.79689407348633
14,NORMAL2,DME9,"(496, 512)",61.80824279785156
1,NORMAL2,DME10,"(496, 512)",61.84566879272461
12,NORMAL2,DME7,"(496, 512)",61.887451171875
7,NORMAL2,DME2,"(496, 512)",61.89885330200195
4,NORMAL2,DME13,"(496, 512)",61.903343200683594
