,query1,query2,size,siamese_distance
8,NORMAL1,DME3,"(496, 512)",61.16838836669922
5,NORMAL1,DME14,"(496, 512)",61.44400405883789
2,NORMAL1,DME11,"(496, 512)",61.468353271484375
20,NORMAL1,NORMAL2,"(496, 512)",61.544166564941406
1,NORMAL1,DME10,"(496, 512)",61.5455207824707
15,NORMAL1,NORMAL10,"(496, 512)",61.56425857543945
17,NORMAL1,NORMAL13,"(496, 512)",61.564918518066406
22,NORMAL1,NORMAL4,"(496, 512)",61.577266693115234
18,NORMAL1,NORMAL14,"(496, 512)",61.598289489746094
27,NORMAL1,NORMAL9,"(496, 512)",61.61425018310547
14,NORMAL1,DME9,"(496, 512)",61.640960693359375
26,NORMAL1,NORMAL8,"(496, 512)",61.65008544921875
4,NORMAL1,DME13,"(496, 512)",61.682334899902344
11,NORMAL1,DME6,"(496, 512)",61.68278884887695
6,NORMAL1,DME15,"(496, 512)",61.694156646728516
3,NORMAL1,DME12,"(496, 512)",61.7010498046875
13,NORMAL1,DME8,"(496, 512)",61.7354850769043
10,NORMAL1,DME5,"(496, 512)",61.73923110961914
7,NORMAL1,DME2,"(496, 512)",61.743743896484375
23,NORMAL1,NORMAL5,"(496, 512)",61.761863708496094
0,NORMAL1,DME1,"(496, 512)",61.77815246582031
12,NORMAL1,DME7,"(496, 512)",61.78654098510742
9,NORMAL1,DME4,"(496, 512)",61.8364372253418
16,NORMAL1,NORMAL12,"(496, 512)",61.84690856933594
24,NORMAL1,NORMAL6,"(496, 512)",61.854251861572266
25,NORMAL1,NORMAL7,"(496, 512)",61.86815643310547
19,NORMAL1,NORMAL15,"(496, 512)",61.91592025756836
21,NORMAL1,NORMAL3,"(496, 512)",61.98903274536133
