,query1,query2,size,siamese_distance
15,DME2,NORMAL10,"(496, 512)",61.52711868286133
7,DME2,DME3,"(496, 512)",61.5676383972168
26,DME2,NORMAL8,"(496, 512)",61.58003616333008
23,DME2,NORMAL5,"(496, 512)",61.61407470703125
1,DME2,DME10,"(496, 512)",61.63467025756836
9,DME2,DME5,"(496, 512)",61.637550354003906
16,DME2,NORMAL12,"(496, 512)",61.651893615722656
3,DME2,DME12,"(496, 512)",61.686954498291016
0,DME2,DME1,"(496, 512)",61.695281982421875
19,DME2,NORMAL15,"(496, 512)",61.70341873168945
10,DME2,DME6,"(496, 512)",61.70574951171875
5,DME2,DME14,"(496, 512)",61.71148681640625
21,DME2,NORMAL3,"(496, 512)",61.71600341796875
24,DME2,NORMAL6,"(496, 512)",61.721134185791016
17,DME2,NORMAL13,"(496, 512)",61.723655700683594
22,DME2,NORMAL4,"(496, 512)",61.728736877441406
14,DME2,NORMAL1,"(496, 512)",61.743743896484375
6,DME2,DME15,"(496, 512)",61.751163482666016
12,DME2,DME8,"(496, 512)",61.75486755371094
2,DME2,DME11,"(496, 512)",61.75947952270508
27,DME2,NORMAL9,"(496, 512)",61.76385498046875
18,DME2,NORMAL14,"(496, 512)",61.78260040283203
13,DME2,DME9,"(496, 512)",61.78376770019531
25,DME2,NORMAL7,"(496, 512)",61.81756591796875
11,DME2,DME7,"(496, 512)",61.86048889160156
20,DME2,NORMAL2,"(496, 512)",61.89885330200195
8,DME2,DME4,"(496, 512)",61.91984176635742
4,DME2,DME13,"(496, 512)",61.92129135131836
