,query1,query2,size,siamese_distance
15,DME13,NORMAL10,"(496, 512)",61.50838851928711
7,DME13,DME3,"(496, 512)",61.554893493652344
16,DME13,NORMAL12,"(496, 512)",61.59368896484375
23,DME13,NORMAL5,"(496, 512)",61.60073471069336
21,DME13,NORMAL3,"(496, 512)",61.63589859008789
19,DME13,NORMAL15,"(496, 512)",61.637367248535156
26,DME13,NORMAL8,"(496, 512)",61.64944076538086
10,DME13,DME6,"(496, 512)",61.671539306640625
14,DME13,NORMAL1,"(496, 512)",61.682334899902344
17,DME13,NORMAL13,"(496, 512)",61.682899475097656
18,DME13,NORMAL14,"(496, 512)",61.68659973144531
12,DME13,DME8,"(496, 512)",61.69911193847656
3,DME13,DME12,"(496, 512)",61.71391296386719
5,DME13,DME15,"(496, 512)",61.71426010131836
0,DME13,DME1,"(496, 512)",61.71802520751953
24,DME13,NORMAL6,"(496, 512)",61.7308464050293
9,DME13,DME5,"(496, 512)",61.74138641357422
25,DME13,NORMAL7,"(496, 512)",61.74330139160156
4,DME13,DME14,"(496, 512)",61.75393295288086
1,DME13,DME10,"(496, 512)",61.77118682861328
27,DME13,NORMAL9,"(496, 512)",61.775970458984375
22,DME13,NORMAL4,"(496, 512)",61.790985107421875
8,DME13,DME4,"(496, 512)",61.868350982666016
2,DME13,DME11,"(496, 512)",61.87497329711914
13,DME13,DME9,"(496, 512)",61.89390563964844
20,DME13,NORMAL2,"(496, 512)",61.903343200683594
11,DME13,DME7,"(496, 512)",61.9211311340332
6,DME13,DME2,"(496, 512)",61.92129135131836
