,query1,query2,size,siamese_distance
23,NORMAL10,NORMAL5,"(496, 512)",61.14223861694336
18,NORMAL10,NORMAL14,"(496, 512)",61.2374267578125
8,NORMAL10,DME3,"(496, 512)",61.254051208496094
13,NORMAL10,DME8,"(496, 512)",61.28646469116211
17,NORMAL10,NORMAL13,"(496, 512)",61.29255294799805
5,NORMAL10,DME14,"(496, 512)",61.34269332885742
0,NORMAL10,DME1,"(496, 512)",61.356040954589844
27,NORMAL10,NORMAL9,"(496, 512)",61.42042541503906
14,NORMAL10,DME9,"(496, 512)",61.42179489135742
1,NORMAL10,DME10,"(496, 512)",61.4660530090332
6,NORMAL10,DME15,"(496, 512)",61.477020263671875
22,NORMAL10,NORMAL4,"(496, 512)",61.5069580078125
4,NORMAL10,DME13,"(496, 512)",61.50838851928711
2,NORMAL10,DME11,"(496, 512)",61.51502990722656
7,NORMAL10,DME2,"(496, 512)",61.52711868286133
25,NORMAL10,NORMAL7,"(496, 512)",61.54602813720703
21,NORMAL10,NORMAL3,"(496, 512)",61.55363082885742
15,NORMAL10,NORMAL1,"(496, 512)",61.56425857543945
19,NORMAL10,NORMAL15,"(496, 512)",61.57368469238281
12,NORMAL10,DME7,"(496, 512)",61.593231201171875
11,NORMAL10,DME6,"(496, 512)",61.613990783691406
16,NORMAL10,NORMAL12,"(496, 512)",61.641605377197266
9,NORMAL10,DME4,"(496, 512)",61.65236282348633
20,NORMAL10,NORMAL2,"(496, 512)",61.6534309387207
24,NORMAL10,NORMAL6,"(496, 512)",61.708248138427734
3,NORMAL10,DME12,"(496, 512)",61.90780258178711
10,NORMAL10,DME5,"(496, 512)",61.92284393310547
26,NORMAL10,NORMAL8,"(496, 512)",61.93949890136719
