,query1,query2,size,siamese_distance
8,NORMAL8,DME3,"(496, 512)",61.2470703125
24,NORMAL8,NORMAL5,"(496, 512)",61.29780197143555
19,NORMAL8,NORMAL14,"(496, 512)",61.326499938964844
18,NORMAL8,NORMAL13,"(496, 512)",61.36985778808594
5,NORMAL8,DME14,"(496, 512)",61.37281799316406
1,NORMAL8,DME10,"(496, 512)",61.473487854003906
27,NORMAL8,NORMAL9,"(496, 512)",61.4853515625
14,NORMAL8,DME9,"(496, 512)",61.504173278808594
2,NORMAL8,DME11,"(496, 512)",61.514156341552734
13,NORMAL8,DME8,"(496, 512)",61.515785217285156
0,NORMAL8,DME1,"(496, 512)",61.561065673828125
7,NORMAL8,DME2,"(496, 512)",61.58003616333008
22,NORMAL8,NORMAL3,"(496, 512)",61.584041595458984
6,NORMAL8,DME15,"(496, 512)",61.59149932861328
17,NORMAL8,NORMAL12,"(496, 512)",61.61000442504883
4,NORMAL8,DME13,"(496, 512)",61.64944076538086
15,NORMAL8,NORMAL1,"(496, 512)",61.65008544921875
26,NORMAL8,NORMAL7,"(496, 512)",61.65469741821289
12,NORMAL8,DME7,"(496, 512)",61.67446517944336
21,NORMAL8,NORMAL2,"(496, 512)",61.67927551269531
23,NORMAL8,NORMAL4,"(496, 512)",61.68831253051758
25,NORMAL8,NORMAL6,"(496, 512)",61.71989822387695
20,NORMAL8,NORMAL15,"(496, 512)",61.73023986816406
11,NORMAL8,DME6,"(496, 512)",61.7489128112793
9,NORMAL8,DME4,"(496, 512)",61.81205749511719
10,NORMAL8,DME5,"(496, 512)",61.89994430541992
16,NORMAL8,NORMAL10,"(496, 512)",61.93949890136719
3,NORMAL8,DME12,"(496, 512)",61.965660095214844
