,query1,query2,size,siamese_distance
8,DME6,DME3,"(496, 512)",61.38151550292969
1,DME6,DME10,"(496, 512)",61.470603942871094
2,DME6,DME11,"(496, 512)",61.54182815551758
23,DME6,NORMAL5,"(496, 512)",61.54925537109375
5,DME6,DME14,"(496, 512)",61.55470275878906
13,DME6,DME9,"(496, 512)",61.562503814697266
16,DME6,NORMAL12,"(496, 512)",61.57337188720703
18,DME6,NORMAL14,"(496, 512)",61.573577880859375
21,DME6,NORMAL3,"(496, 512)",61.588172912597656
15,DME6,NORMAL10,"(496, 512)",61.613990783691406
0,DME6,DME1,"(496, 512)",61.61894226074219
19,DME6,NORMAL15,"(496, 512)",61.64695739746094
4,DME6,DME13,"(496, 512)",61.671539306640625
24,DME6,NORMAL6,"(496, 512)",61.67441177368164
27,DME6,NORMAL9,"(496, 512)",61.68190002441406
14,DME6,NORMAL1,"(496, 512)",61.68278884887695
25,DME6,NORMAL7,"(496, 512)",61.68742752075195
11,DME6,DME7,"(496, 512)",61.69804382324219
7,DME6,DME2,"(496, 512)",61.70574951171875
17,DME6,NORMAL13,"(496, 512)",61.714168548583984
26,DME6,NORMAL8,"(496, 512)",61.7489128112793
22,DME6,NORMAL4,"(496, 512)",61.77161407470703
12,DME6,DME8,"(496, 512)",61.7744026184082
20,DME6,NORMAL2,"(496, 512)",61.78165817260742
10,DME6,DME5,"(496, 512)",61.81415939331055
9,DME6,DME4,"(496, 512)",61.819679260253906
3,DME6,DME12,"(496, 512)",61.848419189453125
6,DME6,DME15,"(496, 512)",61.90898513793945
