,query1,query2,size,siamese_distance,time
8,NORMAL9,DME3,"(496, 512)",59.688934326171875,0.2907581329345703
1,NORMAL9,DME10,"(496, 512)",60.178104400634766,0.16440105438232422
2,NORMAL9,DME11,"(496, 512)",60.18216323852539,0.2532317638397217
20,NORMAL9,NORMAL15,"(496, 512)",60.268043518066406,0.301607608795166
17,NORMAL9,NORMAL12,"(496, 512)",60.382789611816406,0.2894589900970459
9,NORMAL9,DME4,"(496, 512)",60.4316520690918,0.28775572776794434
14,NORMAL9,DME9,"(496, 512)",60.49778366088867,0.23793625831604004
25,NORMAL9,NORMAL6,"(496, 512)",60.49880599975586,0.30027294158935547
5,NORMAL9,DME14,"(496, 512)",60.523284912109375,0.24373888969421387
4,NORMAL9,DME13,"(496, 512)",60.57246398925781,0.2535116672515869
27,NORMAL9,NORMAL8,"(496, 512)",60.595069885253906,0.30232667922973633
7,NORMAL9,DME2,"(496, 512)",60.60055160522461,0.30767393112182617
21,NORMAL9,NORMAL2,"(496, 512)",60.6085205078125,0.29689788818359375
22,NORMAL9,NORMAL3,"(496, 512)",60.61728286743164,0.2989532947540283
16,NORMAL9,NORMAL10,"(496, 512)",60.63846206665039,0.2968757152557373
15,NORMAL9,NORMAL1,"(496, 512)",60.664947509765625,0.3047935962677002
26,NORMAL9,NORMAL7,"(496, 512)",60.69744110107422,0.2963850498199463
11,NORMAL9,DME6,"(496, 512)",60.7712287902832,0.29957127571105957
12,NORMAL9,DME7,"(496, 512)",60.774871826171875,0.2404463291168213
3,NORMAL9,DME12,"(496, 512)",60.78395080566406,0.2513725757598877
13,NORMAL9,DME8,"(496, 512)",60.78909683227539,0.25475025177001953
0,NORMAL9,DME1,"(496, 512)",60.81743240356445,0.3042106628417969
24,NORMAL9,NORMAL5,"(496, 512)",60.868385314941406,0.3037705421447754
23,NORMAL9,NORMAL4,"(496, 512)",60.946563720703125,0.296875
10,NORMAL9,DME5,"(496, 512)",60.96440505981445,0.3149700164794922
6,NORMAL9,DME15,"(496, 512)",61.13199234008789,0.24845623970031738
19,NORMAL9,NORMAL14,"(496, 512)",61.215293884277344,0.288041353225708
18,NORMAL9,NORMAL13,"(496, 512)",61.484100341796875,0.31250524520874023
