,query1,query2,size,siamese_distance
8,NORMAL5,DME3,"(496, 512)",59.60637283325195
2,NORMAL5,DME11,"(496, 512)",60.04927062988281
17,NORMAL5,NORMAL12,"(496, 512)",60.23384094238281
1,NORMAL5,DME10,"(496, 512)",60.24881362915039
16,NORMAL5,NORMAL10,"(496, 512)",60.30134201049805
20,NORMAL5,NORMAL15,"(496, 512)",60.45145034790039
24,NORMAL5,NORMAL6,"(496, 512)",60.45965576171875
5,NORMAL5,DME14,"(496, 512)",60.460548400878906
26,NORMAL5,NORMAL8,"(496, 512)",60.50661849975586
21,NORMAL5,NORMAL2,"(496, 512)",60.5514030456543
22,NORMAL5,NORMAL3,"(496, 512)",60.55352020263672
3,NORMAL5,DME12,"(496, 512)",60.5631103515625
9,NORMAL5,DME4,"(496, 512)",60.61362075805664
23,NORMAL5,NORMAL4,"(496, 512)",60.62055587768555
15,NORMAL5,NORMAL1,"(496, 512)",60.622032165527344
10,NORMAL5,DME5,"(496, 512)",60.63850402832031
11,NORMAL5,DME6,"(496, 512)",60.65987014770508
7,NORMAL5,DME2,"(496, 512)",60.66279983520508
14,NORMAL5,DME9,"(496, 512)",60.700443267822266
12,NORMAL5,DME7,"(496, 512)",60.78794479370117
4,NORMAL5,DME13,"(496, 512)",60.82626724243164
18,NORMAL5,NORMAL13,"(496, 512)",60.864749908447266
27,NORMAL5,NORMAL9,"(496, 512)",60.86838150024414
6,NORMAL5,DME15,"(496, 512)",60.88196563720703
25,NORMAL5,NORMAL7,"(496, 512)",60.9377555847168
0,NORMAL5,DME1,"(496, 512)",61.176795959472656
19,NORMAL5,NORMAL14,"(496, 512)",61.20446014404297
13,NORMAL5,DME8,"(496, 512)",61.41232681274414
