,query1,query2,size,siamese_distance
7,DME12,DME3,"(496, 512)",59.65773010253906
2,DME12,DME11,"(496, 512)",59.92755889892578
1,DME12,DME10,"(496, 512)",59.93122863769531
13,DME12,DME9,"(496, 512)",60.241275787353516
4,DME12,DME14,"(496, 512)",60.26559066772461
6,DME12,DME2,"(496, 512)",60.38655471801758
3,DME12,DME13,"(496, 512)",60.509090423583984
18,DME12,NORMAL14,"(496, 512)",60.537742614746094
23,DME12,NORMAL5,"(496, 512)",60.5631103515625
20,DME12,NORMAL2,"(496, 512)",60.60554504394531
16,DME12,NORMAL12,"(496, 512)",60.627410888671875
12,DME12,DME8,"(496, 512)",60.64456558227539
21,DME12,NORMAL3,"(496, 512)",60.69586944580078
17,DME12,NORMAL13,"(496, 512)",60.704856872558594
14,DME12,NORMAL1,"(496, 512)",60.7203254699707
8,DME12,DME4,"(496, 512)",60.72078323364258
25,DME12,NORMAL7,"(496, 512)",60.73579406738281
0,DME12,DME1,"(496, 512)",60.757389068603516
27,DME12,NORMAL9,"(496, 512)",60.78395080566406
19,DME12,NORMAL15,"(496, 512)",60.816078186035156
24,DME12,NORMAL6,"(496, 512)",60.81752014160156
22,DME12,NORMAL4,"(496, 512)",60.95320510864258
15,DME12,NORMAL10,"(496, 512)",60.98103332519531
11,DME12,DME7,"(496, 512)",61.03593063354492
10,DME12,DME6,"(496, 512)",61.03789520263672
26,DME12,NORMAL8,"(496, 512)",61.16191482543945
5,DME12,DME15,"(496, 512)",61.162296295166016
9,DME12,DME5,"(496, 512)",61.340396881103516
