,query1,query2,size,siamese_distance
8,NORMAL14,DME3,"(496, 512)",59.644866943359375
2,NORMAL14,DME11,"(496, 512)",60.25551986694336
17,NORMAL14,NORMAL12,"(496, 512)",60.37252426147461
19,NORMAL14,NORMAL15,"(496, 512)",60.37818145751953
1,NORMAL14,DME10,"(496, 512)",60.3936653137207
9,NORMAL14,DME4,"(496, 512)",60.440738677978516
26,NORMAL14,NORMAL8,"(496, 512)",60.497650146484375
3,NORMAL14,DME12,"(496, 512)",60.537742614746094
11,NORMAL14,DME6,"(496, 512)",60.57292556762695
22,NORMAL14,NORMAL4,"(496, 512)",60.588321685791016
20,NORMAL14,NORMAL2,"(496, 512)",60.645423889160156
5,NORMAL14,DME14,"(496, 512)",60.65779495239258
16,NORMAL14,NORMAL10,"(496, 512)",60.668067932128906
24,NORMAL14,NORMAL6,"(496, 512)",60.67668151855469
7,NORMAL14,DME2,"(496, 512)",60.73822021484375
4,NORMAL14,DME13,"(496, 512)",60.74759292602539
14,NORMAL14,DME9,"(496, 512)",60.76332092285156
10,NORMAL14,DME5,"(496, 512)",60.774925231933594
21,NORMAL14,NORMAL3,"(496, 512)",60.78682327270508
15,NORMAL14,NORMAL1,"(496, 512)",60.78980255126953
12,NORMAL14,DME7,"(496, 512)",60.789894104003906
6,NORMAL14,DME15,"(496, 512)",60.82639694213867
0,NORMAL14,DME1,"(496, 512)",60.88284683227539
25,NORMAL14,NORMAL7,"(496, 512)",60.96399688720703
13,NORMAL14,DME8,"(496, 512)",60.99946212768555
18,NORMAL14,NORMAL13,"(496, 512)",61.19964599609375
23,NORMAL14,NORMAL5,"(496, 512)",61.20446014404297
27,NORMAL14,NORMAL9,"(496, 512)",61.215293884277344
