,query1,query2,size,siamese_distance,average_image_time_query1,average_image_time_query2,patch_retrieval_time,image_comparison_time,total_time
4,DME4,AMD13,"(496, 512)",63.33835220336914,0.2100076675415039,0.08802223205566406,0.0009708404541015625,0.12204647064208984,0.21103954315185547
13,DME4,AMD8,"(496, 512)",63.539894104003906,0.2100076675415039,0.07800555229187012,0.0010001659393310547,0.11599326133728027,0.19499897956848145
26,DME4,DME7,"(496, 512)",63.613861083984375,0.2100076675415039,0.17299818992614746,0.0019989013671875,0.11802506446838379,0.29302215576171875
14,DME4,AMD9,"(496, 512)",63.632511138916016,0.2100076675415039,0.19899916648864746,0.0009999275207519531,0.11881518363952637,0.3188142776489258
5,DME4,AMD14,"(496, 512)",63.73180389404297,0.2100076675415039,0.20198631286621094,0.000997781753540039,0.11874771118164062,0.3217318058013916
18,DME4,DME12,"(496, 512)",63.779544830322266,0.2100076675415039,0.17403030395507812,0.0009710788726806641,0.12305355072021484,0.2990541458129883
21,DME4,DME15,"(496, 512)",63.7883415222168,0.2100076675415039,0.16304278373718262,0.0009598731994628906,0.12499713897705078,0.2889997959136963
11,DME4,AMD6,"(496, 512)",63.95437240600586,0.2100076675415039,0.08102679252624512,0.0009992122650146484,0.11797189712524414,0.1999979019165039
15,DME4,DME1,"(496, 512)",63.96059799194336,0.2100076675415039,0.23800945281982422,0.001024007797241211,0.12298202514648438,0.3620154857635498
25,DME4,DME6,"(496, 512)",63.996429443359375,0.2100076675415039,0.2230234146118164,0.0009992122650146484,0.11697983741760254,0.3410024642944336
24,DME4,DME5,"(496, 512)",64.08512878417969,0.2100076675415039,0.1979963779449463,0.0,0.1230003833770752,0.3209967613220215
27,DME4,DME8,"(496, 512)",64.1314468383789,0.2100076675415039,0.15097713470458984,0.0010292530059814453,0.12043571472167969,0.272442102432251
10,DME4,AMD5,"(496, 512)",64.17948150634766,0.2100076675415039,0.0840299129486084,0.0009989738464355469,0.11604142189025879,0.20107030868530273
19,DME4,DME13,"(496, 512)",64.38610076904297,0.2100076675415039,0.1795337200164795,0.0009996891021728516,0.11799979209899902,0.29853320121765137
9,DME4,AMD4,"(496, 512)",64.50493621826172,0.2100076675415039,0.07999157905578613,0.0009763240814208984,0.11700153350830078,0.1979694366455078
3,DME4,AMD12,"(496, 512)",64.74095153808594,0.2100076675415039,0.09200072288513184,0.0009982585906982422,0.13100814819335938,0.22400712966918945
6,DME4,AMD15,"(496, 512)",64.75569152832031,0.2100076675415039,0.10302567481994629,0.0009999275207519531,0.11600017547607422,0.22002577781677246
28,DME4,DME9,"(496, 512)",64.7860336303711,0.2100076675415039,0.15901470184326172,0.0,0.11702394485473633,0.27603864669799805
22,DME4,DME2,"(496, 512)",64.94647979736328,0.2100076675415039,0.20000052452087402,0.0009999275207519531,0.1140444278717041,0.3150448799133301
20,DME4,DME14,"(496, 512)",65.16173553466797,0.2100076675415039,0.1770007610321045,0.002012968063354492,0.1229863166809082,0.3020000457763672
7,DME4,AMD2,"(496, 512)",65.35148620605469,0.2100076675415039,0.10502266883850098,0.0009996891021728516,0.1179044246673584,0.22392678260803223
0,DME4,AMD1,"(496, 512)",65.39535522460938,0.2100076675415039,0.10197067260742188,0.0010213851928710938,0.11599087715148926,0.21898293495178223
17,DME4,DME11,"(496, 512)",65.5611801147461,0.2100076675415039,0.1829967498779297,0.0009915828704833984,0.12800049781799316,0.31198883056640625
2,DME4,AMD11,"(496, 512)",65.56194305419922,0.2100076675415039,0.08100128173828125,0.000997781753540039,0.12700271606445312,0.20900177955627441
12,DME4,AMD7,"(496, 512)",65.56541442871094,0.2100076675415039,0.2389981746673584,0.001001596450805664,0.11699938774108887,0.35699915885925293
16,DME4,DME10,"(496, 512)",65.58158874511719,0.2100076675415039,0.07902383804321289,0.001001119613647461,0.12798094749450684,0.2080059051513672
23,DME4,DME3,"(496, 512)",65.59907531738281,0.2100076675415039,0.21698880195617676,0.000990152359008789,0.11597967147827148,0.33395862579345703
8,DME4,AMD3,"(496, 512)",65.99980926513672,0.2100076675415039,0.11305737495422363,0.0009691715240478516,0.11803174018859863,0.23205828666687012
1,DME4,AMD10,"(496, 512)",66.23902130126953,0.2100076675415039,0.19801878929138184,0.00099945068359375,0.11496806144714355,0.31398630142211914
