,query1,query2,size,siamese_distance,average_image_time_query1,average_image_time_query2,patch_retrieval_time,image_comparison_time,total_time
15,DME8,DME1,"(496, 512)",63.186832427978516,0.1560065746307373,0.2110280990600586,0.0009942054748535156,0.11898970603942871,0.3310120105743408
19,DME8,DME13,"(496, 512)",63.46432113647461,0.1560065746307373,0.1529836654663086,0.0010290145874023438,0.11910533905029297,0.2731180191040039
21,DME8,DME15,"(496, 512)",63.484580993652344,0.1560065746307373,0.15404438972473145,0.0019876956939697266,0.11900138854980469,0.27503347396850586
11,DME8,AMD6,"(496, 512)",63.63801956176758,0.1560065746307373,0.07802987098693848,0.0009872913360595703,0.12097501754760742,0.19999217987060547
27,DME8,DME7,"(496, 512)",63.688629150390625,0.1560065746307373,0.15402579307556152,0.0010006427764892578,0.11696863174438477,0.27199506759643555
5,DME8,AMD14,"(496, 512)",63.70089340209961,0.1560065746307373,0.19800686836242676,0.0020127296447753906,0.1179654598236084,0.31798505783081055
18,DME8,DME12,"(496, 512)",63.710994720458984,0.1560065746307373,0.1549978256225586,0.0010008811950683594,0.11801695823669434,0.2740156650543213
26,DME8,DME6,"(496, 512)",63.74943542480469,0.1560065746307373,0.2069535255432129,0.001033782958984375,0.11792612075805664,0.3259134292602539
14,DME8,AMD9,"(496, 512)",63.791664123535156,0.1560065746307373,0.20103216171264648,0.0009992122650146484,0.1179800033569336,0.3200113773345947
28,DME8,DME9,"(496, 512)",63.80674743652344,0.1560065746307373,0.15399980545043945,0.001001119613647461,0.11933660507202148,0.2743375301361084
25,DME8,DME5,"(496, 512)",63.8302116394043,0.1560065746307373,0.20798063278198242,0.0,0.12004733085632324,0.32802796363830566
22,DME8,DME2,"(496, 512)",63.852516174316406,0.1560065746307373,0.20897531509399414,0.0020008087158203125,0.11904406547546387,0.3300201892852783
13,DME8,AMD8,"(496, 512)",63.95604705810547,0.1560065746307373,0.0810251235961914,0.0009927749633789062,0.11697983741760254,0.19899773597717285
9,DME8,AMD4,"(496, 512)",64.0214614868164,0.1560065746307373,0.0800333023071289,0.0010004043579101562,0.11960434913635254,0.2006380558013916
10,DME8,AMD5,"(496, 512)",64.09795379638672,0.1560065746307373,0.08104538917541504,0.0009751319885253906,0.11798572540283203,0.20000624656677246
3,DME8,AMD12,"(496, 512)",64.10415649414062,0.1560065746307373,0.08099961280822754,0.0009999275207519531,0.1188955307006836,0.20089507102966309
24,DME8,DME4,"(496, 512)",64.1314468383789,0.1560065746307373,0.20402741432189941,0.0020020008087158203,0.11701655387878418,0.3230459690093994
4,DME8,AMD13,"(496, 512)",64.1772232055664,0.1560065746307373,0.08098411560058594,0.0009987354278564453,0.1174936294555664,0.1994764804840088
20,DME8,DME14,"(496, 512)",64.25359344482422,0.1560065746307373,0.15205764770507812,0.0009686946868896484,0.12003064155578613,0.2730569839477539
6,DME8,AMD15,"(496, 512)",64.27276611328125,0.1560065746307373,0.10302853584289551,0.0,0.11997199058532715,0.22300052642822266
16,DME8,DME10,"(496, 512)",64.6050033569336,0.1560065746307373,0.07703065872192383,0.0009999275207519531,0.1214144229888916,0.19944500923156738
17,DME8,DME11,"(496, 512)",64.70783233642578,0.1560065746307373,0.1549994945526123,0.0,0.11700177192687988,0.2720012664794922
0,DME8,AMD1,"(496, 512)",64.71753692626953,0.1560065746307373,0.10502338409423828,0.0009763240814208984,0.1202399730682373,0.22623968124389648
12,DME8,AMD7,"(496, 512)",64.85486602783203,0.1560065746307373,0.20203256607055664,0.0,0.12030291557312012,0.32233548164367676
7,DME8,AMD2,"(496, 512)",65.1136245727539,0.1560065746307373,0.10603213310241699,0.0009672641754150391,0.11738085746765137,0.2243802547454834
23,DME8,DME3,"(496, 512)",65.12397003173828,0.1560065746307373,0.2069556713104248,0.0010063648223876953,0.11891055107116699,0.3268725872039795
2,DME8,AMD11,"(496, 512)",65.32775115966797,0.1560065746307373,0.08103299140930176,0.0019659996032714844,0.11633539199829102,0.19933438301086426
1,DME8,AMD10,"(496, 512)",66.18108367919922,0.1560065746307373,0.20099878311157227,0.0010187625885009766,0.11679840087890625,0.3188159465789795
8,DME8,AMD3,"(496, 512)",66.35602569580078,0.1560065746307373,0.10197710990905762,0.0010013580322265625,0.11799979209899902,0.2209782600402832
