,query1,query2,size,siamese_distance,time
1,AMD3,AMD10,"(496, 512)",62.63142013549805,0.2968738079071045
2,AMD3,AMD11,"(496, 512)",62.956581115722656,0.18752288818359375
7,AMD3,AMD2,"(496, 512)",62.99073791503906,0.2031245231628418
15,AMD3,DME10,"(496, 512)",63.01332473754883,0.17189788818359375
16,AMD3,DME11,"(496, 512)",63.0556755065918,0.24997687339782715
0,AMD3,AMD1,"(496, 512)",63.07004928588867,0.20310258865356445
19,AMD3,DME14,"(496, 512)",63.1318359375,0.24999094009399414
22,AMD3,DME3,"(496, 512)",63.14275360107422,0.2968745231628418
35,AMD3,NORMAL2,"(496, 512)",63.14362716674805,0.3125276565551758
31,AMD3,NORMAL12,"(496, 512)",63.19959259033203,0.3125283718109131
11,AMD3,AMD7,"(496, 512)",63.22859573364258,0.3125014305114746
28,AMD3,DME9,"(496, 512)",63.22941970825195,0.2656242847442627
4,AMD3,AMD13,"(496, 512)",63.239322662353516,0.17187786102294922
30,AMD3,NORMAL10,"(496, 512)",63.25522232055664,0.3125002384185791
33,AMD3,NORMAL14,"(496, 512)",63.28382110595703,0.2969033718109131
5,AMD3,AMD14,"(496, 512)",63.28710174560547,0.2969021797180176
34,AMD3,NORMAL15,"(496, 512)",63.29301452636719,0.2968423366546631
29,AMD3,NORMAL1,"(496, 512)",63.29571533203125,0.2968764305114746
13,AMD3,AMD9,"(496, 512)",63.296485900878906,0.3124854564666748
32,AMD3,NORMAL13,"(496, 512)",63.29727554321289,0.31247568130493164
23,AMD3,DME4,"(496, 512)",63.30023193359375,0.29689741134643555
36,AMD3,NORMAL3,"(496, 512)",63.30073928833008,0.3124709129333496
6,AMD3,AMD15,"(496, 512)",63.304569244384766,0.20309662818908691
3,AMD3,AMD12,"(496, 512)",63.308719635009766,0.17185187339782715
21,AMD3,DME2,"(496, 512)",63.3148193359375,0.29683399200439453
12,AMD3,AMD8,"(496, 512)",63.32888412475586,0.1718580722808838
39,AMD3,NORMAL6,"(496, 512)",63.346500396728516,0.3124723434448242
41,AMD3,NORMAL8,"(496, 512)",63.348716735839844,0.2969233989715576
27,AMD3,DME8,"(496, 512)",63.3505744934082,0.2499706745147705
24,AMD3,DME5,"(496, 512)",63.35246276855469,0.29685258865356445
10,AMD3,AMD6,"(496, 512)",63.35879898071289,0.1875293254852295
17,AMD3,DME12,"(496, 512)",63.36044692993164,0.25
25,AMD3,DME6,"(496, 512)",63.37617874145508,0.3125014305114746
42,AMD3,NORMAL9,"(496, 512)",63.39155197143555,0.3124516010284424
8,AMD3,AMD4,"(496, 512)",63.40452575683594,0.1874988079071045
38,AMD3,NORMAL5,"(496, 512)",63.4077262878418,0.31250643730163574
26,AMD3,DME7,"(496, 512)",63.410282135009766,0.2500283718109131
40,AMD3,NORMAL7,"(496, 512)",63.410987854003906,0.2968740463256836
9,AMD3,AMD5,"(496, 512)",63.42085647583008,0.1718754768371582
37,AMD3,NORMAL4,"(496, 512)",63.42702102661133,0.29689860343933105
18,AMD3,DME13,"(496, 512)",63.429500579833984,0.23440790176391602
14,AMD3,DME1,"(496, 512)",63.44715881347656,0.2968754768371582
20,AMD3,DME15,"(496, 512)",63.45418930053711,0.23439264297485352
