,query1,query2,size,siamese_distance,time
18,NORMAL14,NORMAL13,"(496, 512)",62.09788131713867,0.2969026565551758
23,NORMAL14,NORMAL5,"(496, 512)",62.13652420043945,0.2968626022338867
20,NORMAL14,NORMAL2,"(496, 512)",62.14284133911133,0.3124682903289795
27,NORMAL14,NORMAL9,"(496, 512)",62.16016387939453,0.2968738079071045
25,NORMAL14,NORMAL7,"(496, 512)",62.16324234008789,0.2968745231628418
15,NORMAL14,NORMAL1,"(496, 512)",62.191104888916016,0.296875
4,NORMAL14,AMD13,"(496, 512)",62.19818878173828,0.1562509536743164
16,NORMAL14,NORMAL10,"(496, 512)",62.213809967041016,0.31247782707214355
14,NORMAL14,AMD9,"(496, 512)",62.245121002197266,0.28123950958251953
21,NORMAL14,NORMAL3,"(496, 512)",62.25002670288086,0.28127026557922363
24,NORMAL14,NORMAL6,"(496, 512)",62.264522552490234,0.29689669609069824
11,NORMAL14,AMD6,"(496, 512)",62.3240966796875,0.17188692092895508
13,NORMAL14,AMD8,"(496, 512)",62.33920669555664,0.1719067096710205
26,NORMAL14,NORMAL8,"(496, 512)",62.349021911621094,0.2968761920928955
17,NORMAL14,NORMAL12,"(496, 512)",62.36534881591797,0.2968761920928955
19,NORMAL14,NORMAL15,"(496, 512)",62.39509582519531,0.2812540531158447
22,NORMAL14,NORMAL4,"(496, 512)",62.416465759277344,0.29686665534973145
5,NORMAL14,AMD14,"(496, 512)",62.43950653076172,0.2812774181365967
3,NORMAL14,AMD12,"(496, 512)",62.45460510253906,0.17185258865356445
0,NORMAL14,AMD1,"(496, 512)",62.471771240234375,0.20311617851257324
9,NORMAL14,AMD4,"(496, 512)",62.49448013305664,0.17188262939453125
6,NORMAL14,AMD15,"(496, 512)",62.54994201660156,0.18749451637268066
10,NORMAL14,AMD5,"(496, 512)",62.61098861694336,0.17185378074645996
7,NORMAL14,AMD2,"(496, 512)",62.727142333984375,0.18747782707214355
12,NORMAL14,AMD7,"(496, 512)",62.924072265625,0.28123950958251953
2,NORMAL14,AMD11,"(496, 512)",62.99706268310547,0.1718745231628418
8,NORMAL14,AMD3,"(496, 512)",63.247215270996094,0.18751192092895508
1,NORMAL14,AMD10,"(496, 512)",63.46410369873047,0.2968747615814209
