,query1,query2,size,siamese_distance,time
1,AMD3,AMD10,"(496, 512)",62.59445571899414,0.29689598083496094
2,AMD3,AMD11,"(496, 512)",62.68296813964844,0.17185306549072266
7,AMD3,AMD2,"(496, 512)",62.78535842895508,0.2031235694885254
11,AMD3,AMD7,"(496, 512)",62.90098190307617,0.2968559265136719
0,AMD3,AMD1,"(496, 512)",62.932655334472656,0.20312190055847168
19,AMD3,NORMAL15,"(496, 512)",62.989898681640625,0.31252169609069824
13,AMD3,AMD9,"(496, 512)",62.997520446777344,0.2812492847442627
21,AMD3,NORMAL3,"(496, 512)",63.01646041870117,0.29688167572021484
5,AMD3,AMD14,"(496, 512)",63.02821731567383,0.2812504768371582
3,AMD3,AMD12,"(496, 512)",63.03130340576172,0.18752360343933105
9,AMD3,AMD5,"(496, 512)",63.03531265258789,0.15626168251037598
6,AMD3,AMD15,"(496, 512)",63.07013702392578,0.2031254768371582
12,AMD3,AMD8,"(496, 512)",63.08494186401367,0.17190265655517578
8,AMD3,AMD4,"(496, 512)",63.09432601928711,0.17188572883605957
25,AMD3,NORMAL7,"(496, 512)",63.09576416015625,0.296875
14,AMD3,NORMAL1,"(496, 512)",63.10107421875,0.28124141693115234
24,AMD3,NORMAL6,"(496, 512)",63.120723724365234,0.31248903274536133
16,AMD3,NORMAL12,"(496, 512)",63.12925720214844,0.2968888282775879
4,AMD3,AMD13,"(496, 512)",63.14442825317383,0.17185020446777344
20,AMD3,NORMAL2,"(496, 512)",63.182167053222656,0.296875
23,AMD3,NORMAL5,"(496, 512)",63.190452575683594,0.29686427116394043
15,AMD3,NORMAL10,"(496, 512)",63.19941711425781,0.2812492847442627
18,AMD3,NORMAL14,"(496, 512)",63.247215270996094,0.3125011920928955
26,AMD3,NORMAL8,"(496, 512)",63.24927520751953,0.2968885898590088
10,AMD3,AMD6,"(496, 512)",63.28817367553711,0.1718752384185791
22,AMD3,NORMAL4,"(496, 512)",63.335060119628906,0.31249189376831055
17,AMD3,NORMAL13,"(496, 512)",63.341251373291016,0.2968616485595703
27,AMD3,NORMAL9,"(496, 512)",63.35905456542969,0.2969083786010742
