,query1,query2,size,siamese_distance,time
6,AMD12,AMD2,"(496, 512)",62.328216552734375,0.21872186660766602
0,AMD12,AMD1,"(496, 512)",62.356056213378906,0.2031264305114746
20,AMD12,NORMAL2,"(496, 512)",62.38230895996094,0.3124575614929199
11,AMD12,AMD7,"(496, 512)",62.390052795410156,0.28127098083496094
5,AMD12,AMD15,"(496, 512)",62.40531539916992,0.20315027236938477
3,AMD12,AMD13,"(496, 512)",62.4168586730957,0.17185282707214355
15,AMD12,NORMAL10,"(496, 512)",62.44319152832031,0.29689884185791016
8,AMD12,AMD4,"(496, 512)",62.44371032714844,0.1875011920928955
18,AMD12,NORMAL14,"(496, 512)",62.45460510253906,0.29688048362731934
25,AMD12,NORMAL7,"(496, 512)",62.47596740722656,0.35939764976501465
17,AMD12,NORMAL13,"(496, 512)",62.47996139526367,0.2968742847442627
13,AMD12,AMD9,"(496, 512)",62.484832763671875,0.29685282707214355
10,AMD12,AMD6,"(496, 512)",62.511993408203125,0.1718766689300537
26,AMD12,NORMAL8,"(496, 512)",62.53203582763672,0.2968752384185791
23,AMD12,NORMAL5,"(496, 512)",62.53373336791992,0.29689884185791016
4,AMD12,AMD14,"(496, 512)",62.535987854003906,0.3125033378601074
2,AMD12,AMD11,"(496, 512)",62.5422477722168,0.1874997615814209
24,AMD12,NORMAL6,"(496, 512)",62.54966735839844,0.31247496604919434
27,AMD12,NORMAL9,"(496, 512)",62.55959701538086,0.31247687339782715
9,AMD12,AMD5,"(496, 512)",62.57334899902344,0.1562485694885254
14,AMD12,NORMAL1,"(496, 512)",62.580074310302734,0.2812490463256836
21,AMD12,NORMAL3,"(496, 512)",62.58763122558594,0.29688429832458496
19,AMD12,NORMAL15,"(496, 512)",62.59463882446289,0.296891450881958
12,AMD12,AMD8,"(496, 512)",62.62776565551758,0.15627145767211914
22,AMD12,NORMAL4,"(496, 512)",62.64631652832031,0.29686594009399414
16,AMD12,NORMAL12,"(496, 512)",62.64852523803711,0.2812492847442627
7,AMD12,AMD3,"(496, 512)",63.03130340576172,0.2031245231628418
1,AMD12,AMD10,"(496, 512)",63.08327102661133,0.296891450881958
