,query1,query2,size,siamese_distance,time
13,AMD8,AMD9,"(496, 512)",62.08244705200195,0.28122782707214355
21,AMD8,NORMAL3,"(496, 512)",62.09841537475586,0.31245970726013184
25,AMD8,NORMAL7,"(496, 512)",62.12784194946289,0.29688429832458496
24,AMD8,NORMAL6,"(496, 512)",62.132389068603516,0.2968883514404297
14,AMD8,NORMAL1,"(496, 512)",62.13978576660156,0.29689788818359375
15,AMD8,NORMAL10,"(496, 512)",62.14595413208008,0.29689693450927734
26,AMD8,NORMAL8,"(496, 512)",62.2007942199707,0.29685497283935547
19,AMD8,NORMAL15,"(496, 512)",62.26704025268555,0.29685354232788086
20,AMD8,NORMAL2,"(496, 512)",62.27631378173828,0.29691362380981445
5,AMD8,AMD14,"(496, 512)",62.27666091918945,0.2968759536743164
4,AMD8,AMD13,"(496, 512)",62.29419708251953,0.1718440055847168
18,AMD8,NORMAL14,"(496, 512)",62.33920669555664,0.3124997615814209
16,AMD8,NORMAL12,"(496, 512)",62.400203704833984,0.2968597412109375
23,AMD8,NORMAL5,"(496, 512)",62.43473434448242,0.2968466281890869
17,AMD8,NORMAL13,"(496, 512)",62.45106506347656,0.28124332427978516
9,AMD8,AMD4,"(496, 512)",62.4717903137207,0.1718759536743164
27,AMD8,NORMAL9,"(496, 512)",62.48946762084961,0.2968721389770508
22,AMD8,NORMAL4,"(496, 512)",62.489810943603516,0.312528133392334
10,AMD8,AMD5,"(496, 512)",62.52414321899414,0.17189574241638184
11,AMD8,AMD6,"(496, 512)",62.56159210205078,0.17185330390930176
3,AMD8,AMD12,"(496, 512)",62.62776565551758,0.17188167572021484
6,AMD8,AMD15,"(496, 512)",62.644351959228516,0.1875007152557373
0,AMD8,AMD1,"(496, 512)",62.71213150024414,0.2031240463256836
7,AMD8,AMD2,"(496, 512)",62.861080169677734,0.20314598083496094
12,AMD8,AMD7,"(496, 512)",63.042938232421875,0.29689693450927734
2,AMD8,AMD11,"(496, 512)",63.056396484375,0.17185020446777344
8,AMD8,AMD3,"(496, 512)",63.08494186401367,0.18747854232788086
1,AMD8,AMD10,"(496, 512)",63.364566802978516,0.29689645767211914
