,query1,query2,size,siamese_distance,average_image_time_query1,average_image_time_query2,patch_retrieval_time,image_comparison_time,total_time
16,NORMAL8,NORMAL10,"(496, 512)",63.06559371948242,0.22299814224243164,0.22101449966430664,0.0009992122650146484,0.12197113037109375,0.34398484230041504
23,NORMAL8,NORMAL4,"(496, 512)",63.38111877441406,0.22299814224243164,0.2239987850189209,0.0010302066802978516,0.12197661399841309,0.34700560569763184
13,NORMAL8,AMD8,"(496, 512)",63.477901458740234,0.22299814224243164,0.08602643013000488,0.0009696483612060547,0.12299990653991699,0.20999598503112793
14,NORMAL8,AMD9,"(496, 512)",63.5009880065918,0.22299814224243164,0.21600127220153809,0.002001047134399414,0.12241792678833008,0.3404202461242676
25,NORMAL8,NORMAL6,"(496, 512)",63.505741119384766,0.22299814224243164,0.2229924201965332,0.0010306835174560547,0.12197065353393555,0.3459937572479248
20,NORMAL8,NORMAL15,"(496, 512)",63.53438949584961,0.22299814224243164,0.2230222225189209,0.0010001659393310547,0.12097644805908203,0.344998836517334
9,NORMAL8,AMD4,"(496, 512)",63.693267822265625,0.22299814224243164,0.08702969551086426,0.0009701251983642578,0.12204313278198242,0.21004295349121094
11,NORMAL8,AMD6,"(496, 512)",63.706939697265625,0.22299814224243164,0.08498573303222656,0.0009999275207519531,0.12199997901916504,0.20798563957214355
5,NORMAL8,AMD14,"(496, 512)",63.7410774230957,0.22299814224243164,0.21399903297424316,0.0010004043579101562,0.12206411361694336,0.3379995822906494
27,NORMAL8,NORMAL9,"(496, 512)",63.76540756225586,0.22299814224243164,0.22299957275390625,0.0009999275207519531,0.12299990653991699,0.34799933433532715
26,NORMAL8,NORMAL7,"(496, 512)",63.86958312988281,0.22299814224243164,0.2259993553161621,0.0010004043579101562,0.12001323699951172,0.347012996673584
22,NORMAL8,NORMAL3,"(496, 512)",63.94294357299805,0.22299814224243164,0.2390298843383789,0.0009996891021728516,0.1209709644317627,0.36100053787231445
10,NORMAL8,AMD5,"(496, 512)",63.94935607910156,0.22299814224243164,0.08495593070983887,0.0010001659393310547,0.12101411819458008,0.20697021484375
17,NORMAL8,NORMAL12,"(496, 512)",63.97968292236328,0.22299814224243164,0.22403264045715332,0.0009970664978027344,0.12098288536071777,0.34601259231567383
18,NORMAL8,NORMAL13,"(496, 512)",64.07137298583984,0.22299814224243164,0.22301816940307617,0.0,0.12496829032897949,0.34798645973205566
19,NORMAL8,NORMAL14,"(496, 512)",64.12066650390625,0.22299814224243164,0.22103047370910645,0.0010004043579101562,0.22497105598449707,0.44700193405151367
15,NORMAL8,NORMAL1,"(496, 512)",64.12394714355469,0.22299814224243164,0.2229771614074707,0.0009930133819580078,0.12101531028747559,0.3449854850769043
24,NORMAL8,NORMAL5,"(496, 512)",64.16310119628906,0.22299814224243164,0.2249925136566162,0.0010004043579101562,0.12200713157653809,0.34800004959106445
4,NORMAL8,AMD13,"(496, 512)",64.25099182128906,0.22299814224243164,0.08497023582458496,0.0010311603546142578,0.12098217010498047,0.20797133445739746
21,NORMAL8,NORMAL2,"(496, 512)",64.25524139404297,0.22299814224243164,0.2239997386932373,0.0,0.1250009536743164,0.3490006923675537
3,NORMAL8,AMD12,"(496, 512)",64.89533233642578,0.22299814224243164,0.08599662780761719,0.0009987354278564453,0.12200069427490234,0.20899605751037598
6,NORMAL8,AMD15,"(496, 512)",64.96305847167969,0.22299814224243164,0.10803031921386719,0.0019989013671875,0.12197160720825195,0.23200082778930664
12,NORMAL8,AMD7,"(496, 512)",65.3483657836914,0.22299814224243164,0.21499919891357422,0.0010306835174560547,0.12497353553771973,0.34100341796875
0,NORMAL8,AMD1,"(496, 512)",65.5020751953125,0.22299814224243164,0.1140296459197998,0.0009980201721191406,0.12197184562683105,0.23699951171875
7,NORMAL8,AMD2,"(496, 512)",65.9052734375,0.22299814224243164,0.1119692325592041,0.0010309219360351562,0.12096905708312988,0.23396921157836914
2,NORMAL8,AMD11,"(496, 512)",66.07927703857422,0.22299814224243164,0.0840294361114502,0.0009686946868896484,0.12300467491149902,0.20800280570983887
8,NORMAL8,AMD3,"(496, 512)",66.3142318725586,0.22299814224243164,0.10931086540222168,0.0,0.13000202178955078,0.23931288719177246
1,NORMAL8,AMD10,"(496, 512)",66.8399658203125,0.22299814224243164,0.21799921989440918,0.0010008811950683594,0.12100028991699219,0.3400003910064697
