,query1,query2,size,siamese_distance,time
4,DME4,AMD13,"(496, 512)",62.28715896606445,0.1718766689300537
2,DME4,AMD11,"(496, 512)",62.319026947021484,0.17188262939453125
26,DME4,DME7,"(496, 512)",62.39931106567383,0.2500007152557373
13,DME4,AMD8,"(496, 512)",62.40126419067383,0.17407727241516113
5,DME4,AMD14,"(496, 512)",62.42329406738281,0.29905271530151367
18,DME4,DME12,"(496, 512)",62.464881896972656,0.24997878074645996
25,DME4,DME6,"(496, 512)",62.46512222290039,0.299213171005249
7,DME4,AMD2,"(496, 512)",62.47491455078125,0.20310187339782715
14,DME4,AMD9,"(496, 512)",62.480342864990234,0.28122830390930176
21,DME4,DME15,"(496, 512)",62.49443054199219,0.234375
8,DME4,AMD3,"(496, 512)",62.504051208496094,0.19215726852416992
24,DME4,DME5,"(496, 512)",62.5387077331543,0.2812478542327881
27,DME4,DME8,"(496, 512)",62.57049560546875,0.23648786544799805
28,DME4,DME9,"(496, 512)",62.5720329284668,0.24997830390930176
11,DME4,AMD6,"(496, 512)",62.57551956176758,0.16857671737670898
1,DME4,AMD10,"(496, 512)",62.5843391418457,0.29686832427978516
16,DME4,DME10,"(496, 512)",62.586151123046875,0.1874866485595703
3,DME4,AMD12,"(496, 512)",62.594608306884766,0.17426037788391113
9,DME4,AMD4,"(496, 512)",62.59675979614258,0.18747711181640625
0,DME4,AMD1,"(496, 512)",62.60169219970703,0.18979120254516602
22,DME4,DME2,"(496, 512)",62.63182830810547,0.2991633415222168
20,DME4,DME14,"(496, 512)",62.635963439941406,0.25002288818359375
23,DME4,DME3,"(496, 512)",62.6361198425293,0.3013763427734375
19,DME4,DME13,"(496, 512)",62.64596176147461,0.23661351203918457
17,DME4,DME11,"(496, 512)",62.649784088134766,0.23678374290466309
15,DME4,DME1,"(496, 512)",62.66432189941406,0.3013942241668701
12,DME4,AMD7,"(496, 512)",62.70265197753906,0.29682254791259766
10,DME4,AMD5,"(496, 512)",62.71872329711914,0.17740201950073242
6,DME4,AMD15,"(496, 512)",62.809871673583984,0.20314836502075195
