,query1,query2,size,siamese_distance,time
2,DME9,AMD11,"(496, 512)",62.35159683227539,0.18752121925354004
18,DME9,DME12,"(496, 512)",62.35929870605469,0.25216078758239746
25,DME9,DME5,"(496, 512)",62.36243438720703,0.3124997615814209
21,DME9,DME15,"(496, 512)",62.367061614990234,0.2499997615814209
19,DME9,DME13,"(496, 512)",62.379886627197266,0.26560354232788086
15,DME9,DME1,"(496, 512)",62.3968620300293,0.28124403953552246
26,DME9,DME6,"(496, 512)",62.42050552368164,0.3147151470184326
11,DME9,AMD6,"(496, 512)",62.42445755004883,0.18752765655517578
14,DME9,AMD9,"(496, 512)",62.441009521484375,0.2991478443145752
27,DME9,DME7,"(496, 512)",62.46498489379883,0.2546868324279785
28,DME9,DME8,"(496, 512)",62.46885681152344,0.25002312660217285
13,DME9,AMD8,"(496, 512)",62.47782516479492,0.1875009536743164
17,DME9,DME11,"(496, 512)",62.49277877807617,0.2500002384185791
16,DME9,DME10,"(496, 512)",62.493743896484375,0.18966150283813477
5,DME9,AMD14,"(496, 512)",62.502620697021484,0.29689860343933105
20,DME9,DME14,"(496, 512)",62.50921630859375,0.23917269706726074
12,DME9,AMD7,"(496, 512)",62.519222259521484,0.28580641746520996
3,DME9,AMD12,"(496, 512)",62.524662017822266,0.1718747615814209
22,DME9,DME2,"(496, 512)",62.542884826660156,0.29894518852233887
0,DME9,AMD1,"(496, 512)",62.559329986572266,0.20314264297485352
6,DME9,AMD15,"(496, 512)",62.56254196166992,0.20519566535949707
24,DME9,DME4,"(496, 512)",62.5720329284668,0.2991950511932373
9,DME9,AMD4,"(496, 512)",62.57523727416992,0.17434906959533691
7,DME9,AMD2,"(496, 512)",62.5867919921875,0.2031233310699463
4,DME9,AMD13,"(496, 512)",62.62877655029297,0.17422008514404297
10,DME9,AMD5,"(496, 512)",62.66122055053711,0.17185282707214355
23,DME9,DME3,"(496, 512)",62.686710357666016,0.29688024520874023
8,DME9,AMD3,"(496, 512)",62.72509765625,0.2031245231628418
1,DME9,AMD10,"(496, 512)",62.77741241455078,0.2855970859527588
