,query1,query2,size,siamese_distance,time
6,DME3,AMD15,"(496, 512)",62.40167236328125,0.20001482963562012
2,DME3,AMD11,"(496, 512)",62.451263427734375,0.17190265655517578
1,DME3,AMD10,"(496, 512)",62.518104553222656,0.29929661750793457
8,DME3,AMD3,"(496, 512)",62.56425857543945,0.18970513343811035
3,DME3,AMD12,"(496, 512)",62.57212448120117,0.17638540267944336
12,DME3,AMD7,"(496, 512)",62.58094787597656,0.29686951637268066
20,DME3,DME14,"(496, 512)",62.60236740112305,0.2546656131744385
23,DME3,DME4,"(496, 512)",62.6361198425293,0.29685544967651367
26,DME3,DME7,"(496, 512)",62.64472198486328,0.25203943252563477
13,DME3,AMD8,"(496, 512)",62.647438049316406,0.18228840827941895
7,DME3,AMD2,"(496, 512)",62.659156799316406,0.20311784744262695
15,DME3,DME1,"(496, 512)",62.663509368896484,0.29903674125671387
0,DME3,AMD1,"(496, 512)",62.67329788208008,0.18749189376831055
18,DME3,DME12,"(496, 512)",62.6823616027832,0.23673486709594727
28,DME3,DME9,"(496, 512)",62.686710357666016,0.23909902572631836
9,DME3,AMD4,"(496, 512)",62.686771392822266,0.17189574241638184
24,DME3,DME5,"(496, 512)",62.68982696533203,0.283555269241333
21,DME3,DME15,"(496, 512)",62.723655700683594,0.2343754768371582
16,DME3,DME10,"(496, 512)",62.73336410522461,0.171875
11,DME3,AMD6,"(496, 512)",62.73353958129883,0.16077971458435059
14,DME3,AMD9,"(496, 512)",62.73624038696289,0.2731328010559082
19,DME3,DME13,"(496, 512)",62.74052429199219,0.25002241134643555
22,DME3,DME2,"(496, 512)",62.746124267578125,0.2990598678588867
25,DME3,DME6,"(496, 512)",62.7630500793457,0.2968742847442627
17,DME3,DME11,"(496, 512)",62.763702392578125,0.25002241134643555
27,DME3,DME8,"(496, 512)",62.80827713012695,0.2500007152557373
10,DME3,AMD5,"(496, 512)",62.81367874145508,0.18749284744262695
5,DME3,AMD14,"(496, 512)",62.854393005371094,0.30127835273742676
4,DME3,AMD13,"(496, 512)",62.855247497558594,0.17187809944152832
