,query1,query2,size,siamese_distance,average_image_time_query1,average_image_time_query2,patch_retrieval_time,image_comparison_time,total_time
15,DME11,DME1,"(496, 512)",62.38816833496094,0.14999842643737793,0.20402312278747559,0.0010039806365966797,0.11601591110229492,0.3210430145263672
21,DME11,DME2,"(496, 512)",62.418418884277344,0.14999842643737793,0.20601892471313477,0.000997781753540039,0.11497950553894043,0.32199621200561523
18,DME11,DME13,"(496, 512)",62.4462890625,0.14999842643737793,0.15602374076843262,0.0010063648223876953,0.11596918106079102,0.27299928665161133
16,DME11,DME10,"(496, 512)",62.45146179199219,0.14999842643737793,0.0779564380645752,0.0019998550415039062,0.11701726913452148,0.19697356224060059
24,DME11,DME5,"(496, 512)",62.4716682434082,0.14999842643737793,0.20699095726013184,0.00099945068359375,0.11697936058044434,0.3249697685241699
27,DME11,DME8,"(496, 512)",62.482017517089844,0.14999842643737793,0.14897680282592773,0.0010030269622802734,0.1155858039855957,0.2655656337738037
28,DME11,DME9,"(496, 512)",62.49277877807617,0.14999842643737793,0.1490485668182373,0.0009779930114746094,0.11399984359741211,0.264026403427124
0,DME11,AMD1,"(496, 512)",62.50182342529297,0.14999842643737793,0.10199642181396484,0.0009984970092773438,0.115966796875,0.2189617156982422
11,DME11,AMD6,"(496, 512)",62.511104583740234,0.14999842643737793,0.08002328872680664,0.0010073184967041016,0.11496901512145996,0.1959996223449707
12,DME11,AMD7,"(496, 512)",62.51311111450195,0.14999842643737793,0.19900131225585938,0.0,0.11551189422607422,0.3145132064819336
17,DME11,DME12,"(496, 512)",62.51677703857422,0.14999842643737793,0.14798331260681152,0.0009999275207519531,0.11499953269958496,0.26398277282714844
20,DME11,DME15,"(496, 512)",62.51969909667969,0.14999842643737793,0.1539781093597412,0.0,0.1170189380645752,0.2709970474243164
19,DME11,DME14,"(496, 512)",62.5405387878418,0.14999842643737793,0.1490001678466797,0.0010004043579101562,0.11602091789245605,0.2660214900970459
14,DME11,AMD9,"(496, 512)",62.541419982910156,0.14999842643737793,0.19900870323181152,0.0010151863098144531,0.11695337295532227,0.31697726249694824
2,DME11,AMD11,"(496, 512)",62.556365966796875,0.14999842643737793,0.07602643966674805,0.0009999275207519531,0.11488890647888184,0.19191527366638184
13,DME11,AMD8,"(496, 512)",62.55686950683594,0.14999842643737793,0.0785837173461914,0.0010006427764892578,0.11897802352905273,0.1985623836517334
25,DME11,DME6,"(496, 512)",62.57807540893555,0.14999842643737793,0.20302772521972656,0.0009999275207519531,0.11597084999084473,0.31999850273132324
3,DME11,AMD12,"(496, 512)",62.59816360473633,0.14999842643737793,0.08002209663391113,0.0009999275207519531,0.11775088310241699,0.19877290725708008
5,DME11,AMD14,"(496, 512)",62.60702133178711,0.14999842643737793,0.20000004768371582,0.0010232925415039062,0.11497855186462402,0.31600189208984375
9,DME11,AMD4,"(496, 512)",62.62190628051758,0.14999842643737793,0.07800984382629395,0.0009992122650146484,0.11500000953674316,0.19400906562805176
6,DME11,AMD15,"(496, 512)",62.63003158569336,0.14999842643737793,0.10202240943908691,0.0009999275207519531,0.11597776412963867,0.21900010108947754
26,DME11,DME7,"(496, 512)",62.63330841064453,0.14999842643737793,0.1510329246520996,0.001001119613647461,0.1159660816192627,0.26800012588500977
7,DME11,AMD2,"(496, 512)",62.64179992675781,0.14999842643737793,0.10503005981445312,0.0009679794311523438,0.11901688575744629,0.22501492500305176
23,DME11,DME4,"(496, 512)",62.649784088134766,0.14999842643737793,0.20900750160217285,0.0009992122650146484,0.11498856544494629,0.3249952793121338
4,DME11,AMD13,"(496, 512)",62.7020378112793,0.14999842643737793,0.0790257453918457,0.0010225772857666016,0.11797714233398438,0.19802546501159668
8,DME11,AMD3,"(496, 512)",62.74276351928711,0.14999842643737793,0.1000220775604248,0.0010077953338623047,0.11685347557067871,0.21788334846496582
22,DME11,DME3,"(496, 512)",62.763702392578125,0.14999842643737793,0.2020092010498047,0.0010104179382324219,0.1179819107055664,0.3210015296936035
10,DME11,AMD5,"(496, 512)",62.773372650146484,0.14999842643737793,0.07900071144104004,0.0019989013671875,0.11600089073181152,0.19700050354003906
1,DME11,AMD10,"(496, 512)",62.932987213134766,0.14999842643737793,0.19405007362365723,0.0009768009185791016,0.11756563186645508,0.3125925064086914
