,query1,query2,size,siamese_distance
2,NORMAL9,DME3,"(496, 512)",57.12105941772461
0,NORMAL9,DME1,"(496, 512)",57.987796783447266
15,NORMAL9,NORMAL5,"(496, 512)",58.427982330322266
7,NORMAL9,NORMAL10,"(496, 512)",58.70960235595703
1,NORMAL9,DME2,"(496, 512)",59.16687774658203
11,NORMAL9,NORMAL15,"(496, 512)",59.19609451293945
13,NORMAL9,NORMAL3,"(496, 512)",59.34151077270508
16,NORMAL9,NORMAL6,"(496, 512)",59.550025939941406
18,NORMAL9,NORMAL8,"(496, 512)",59.61357879638672
5,NORMAL9,DME6,"(496, 512)",59.653350830078125
17,NORMAL9,NORMAL7,"(496, 512)",59.699954986572266
6,NORMAL9,NORMAL1,"(496, 512)",59.704708099365234
14,NORMAL9,NORMAL4,"(496, 512)",59.73102951049805
12,NORMAL9,NORMAL2,"(496, 512)",59.85763168334961
10,NORMAL9,NORMAL14,"(496, 512)",59.89191436767578
9,NORMAL9,NORMAL13,"(496, 512)",60.07758712768555
4,NORMAL9,DME5,"(496, 512)",60.08120346069336
8,NORMAL9,NORMAL12,"(496, 512)",60.16596984863281
3,NORMAL9,DME4,"(496, 512)",60.280548095703125
