,query1,query2,size,siamese_distance
2,NORMAL4,DME3,"(496, 512)",58.279563903808594
11,NORMAL4,NORMAL15,"(496, 512)",58.42049026489258
0,NORMAL4,DME1,"(496, 512)",59.105308532714844
5,NORMAL4,DME6,"(496, 512)",59.107391357421875
14,NORMAL4,NORMAL5,"(496, 512)",59.30232238769531
8,NORMAL4,NORMAL12,"(496, 512)",59.399932861328125
12,NORMAL4,NORMAL2,"(496, 512)",59.43709945678711
6,NORMAL4,NORMAL1,"(496, 512)",59.526824951171875
3,NORMAL4,DME4,"(496, 512)",59.54201889038086
18,NORMAL4,NORMAL9,"(496, 512)",59.73102951049805
13,NORMAL4,NORMAL3,"(496, 512)",59.750083923339844
10,NORMAL4,NORMAL14,"(496, 512)",59.848045349121094
16,NORMAL4,NORMAL7,"(496, 512)",59.92099380493164
4,NORMAL4,DME5,"(496, 512)",59.98552322387695
15,NORMAL4,NORMAL6,"(496, 512)",60.05902099609375
1,NORMAL4,DME2,"(496, 512)",60.06524658203125
7,NORMAL4,NORMAL10,"(496, 512)",60.139835357666016
9,NORMAL4,NORMAL13,"(496, 512)",60.29129409790039
17,NORMAL4,NORMAL8,"(496, 512)",60.72975158691406
