,query1,query2,size,siamese_distance
10,NORMAL9,NORMAL14,"(496, 512)",61.47467041015625
15,NORMAL9,NORMAL5,"(496, 512)",61.53274917602539
16,NORMAL9,NORMAL6,"(496, 512)",61.601654052734375
9,NORMAL9,NORMAL13,"(496, 512)",61.618690490722656
13,NORMAL9,NORMAL3,"(496, 512)",61.62215805053711
4,NORMAL9,DME5,"(496, 512)",61.637969970703125
17,NORMAL9,NORMAL7,"(496, 512)",61.660400390625
5,NORMAL9,DME6,"(496, 512)",61.6695442199707
18,NORMAL9,NORMAL8,"(496, 512)",61.71458435058594
14,NORMAL9,NORMAL4,"(496, 512)",61.72501754760742
6,NORMAL9,NORMAL1,"(496, 512)",61.73027038574219
1,NORMAL9,DME2,"(496, 512)",61.734046936035156
0,NORMAL9,DME1,"(496, 512)",61.74290084838867
11,NORMAL9,NORMAL15,"(496, 512)",61.76156997680664
7,NORMAL9,NORMAL10,"(496, 512)",61.7861328125
3,NORMAL9,DME4,"(496, 512)",61.80271911621094
8,NORMAL9,NORMAL12,"(496, 512)",61.8648796081543
12,NORMAL9,NORMAL2,"(496, 512)",61.8897819519043
2,NORMAL9,DME3,"(496, 512)",62.526123046875
