,query1,query2,size,siamese_distance
11,NORMAL3,NORMAL15,"(496, 512)",64.4024658203125
9,NORMAL3,NORMAL13,"(496, 512)",64.40255737304688
13,NORMAL3,NORMAL4,"(496, 512)",64.40255737304688
1,NORMAL3,DME2,"(496, 512)",64.40282440185547
15,NORMAL3,NORMAL6,"(496, 512)",64.40283203125
7,NORMAL3,NORMAL10,"(496, 512)",64.4029769897461
17,NORMAL3,NORMAL8,"(496, 512)",64.40298461914062
14,NORMAL3,NORMAL5,"(496, 512)",64.40304565429688
3,NORMAL3,DME4,"(496, 512)",64.40308380126953
5,NORMAL3,DME6,"(496, 512)",64.40313720703125
2,NORMAL3,DME3,"(496, 512)",64.40335083007812
18,NORMAL3,NORMAL9,"(496, 512)",64.40336608886719
12,NORMAL3,NORMAL2,"(496, 512)",64.4034194946289
10,NORMAL3,NORMAL14,"(496, 512)",64.4034194946289
0,NORMAL3,DME1,"(496, 512)",64.40352630615234
8,NORMAL3,NORMAL12,"(496, 512)",64.403564453125
4,NORMAL3,DME5,"(496, 512)",64.4036636352539
6,NORMAL3,NORMAL1,"(496, 512)",64.40375518798828
16,NORMAL3,NORMAL7,"(496, 512)",64.40375518798828
