,query1,query2,size,siamese_distance
13,DME2,NORMAL4,"(496, 512)",63.42937469482422
17,DME2,NORMAL8,"(496, 512)",65.57244110107422
18,DME2,NORMAL9,"(496, 512)",65.5727310180664
15,DME2,NORMAL6,"(496, 512)",65.5731201171875
16,DME2,NORMAL7,"(496, 512)",65.57318878173828
11,DME2,NORMAL2,"(496, 512)",65.70174407958984
10,DME2,NORMAL15,"(496, 512)",65.70206451416016
9,DME2,NORMAL14,"(496, 512)",65.71810150146484
8,DME2,NORMAL13,"(496, 512)",65.71817779541016
7,DME2,NORMAL12,"(496, 512)",65.71868133544922
1,DME2,DME3,"(496, 512)",65.75007629394531
3,DME2,DME5,"(496, 512)",65.7503890991211
2,DME2,DME4,"(496, 512)",65.75118255615234
4,DME2,DME6,"(496, 512)",65.75157928466797
0,DME2,DME1,"(496, 512)",65.79785919189453
5,DME2,NORMAL1,"(496, 512)",65.81017303466797
6,DME2,NORMAL10,"(496, 512)",65.81095123291016
12,DME2,NORMAL3,"(496, 512)",66.01565551757812
14,DME2,NORMAL5,"(496, 512)",66.2822036743164
