,query1,query2,size,siamese_distance
18,DME4,NORMAL9,"(496, 512)",63.44106674194336
0,DME4,DME1,"(496, 512)",64.1557846069336
4,DME4,DME6,"(496, 512)",64.15591430664062
3,DME4,DME5,"(496, 512)",64.1560287475586
2,DME4,DME3,"(496, 512)",64.15604400634766
1,DME4,DME2,"(496, 512)",64.15611267089844
6,DME4,NORMAL10,"(496, 512)",64.15629577636719
5,DME4,NORMAL1,"(496, 512)",64.15640258789062
7,DME4,NORMAL12,"(496, 512)",64.52659606933594
10,DME4,NORMAL15,"(496, 512)",64.52667999267578
8,DME4,NORMAL13,"(496, 512)",64.52668762207031
13,DME4,NORMAL4,"(496, 512)",64.52672576904297
9,DME4,NORMAL14,"(496, 512)",64.52738952636719
11,DME4,NORMAL2,"(496, 512)",64.5276107788086
12,DME4,NORMAL3,"(496, 512)",64.52774810791016
17,DME4,NORMAL8,"(496, 512)",64.59961700439453
16,DME4,NORMAL7,"(496, 512)",64.60011291503906
15,DME4,NORMAL6,"(496, 512)",64.60029602050781
14,DME4,NORMAL5,"(496, 512)",65.4190673828125
