,query1,query2,size,siamese_distance
2,NORMAL7,DME3,"(496, 512)",64.96569061279297
16,NORMAL7,NORMAL6,"(496, 512)",64.9657974243164
9,NORMAL7,NORMAL13,"(496, 512)",64.96582794189453
1,NORMAL7,DME2,"(496, 512)",64.96588897705078
17,NORMAL7,NORMAL8,"(496, 512)",64.96588897705078
4,NORMAL7,DME5,"(496, 512)",64.96603393554688
14,NORMAL7,NORMAL4,"(496, 512)",64.96603393554688
18,NORMAL7,NORMAL9,"(496, 512)",64.966064453125
15,NORMAL7,NORMAL5,"(496, 512)",64.9660873413086
3,NORMAL7,DME4,"(496, 512)",64.96611022949219
13,NORMAL7,NORMAL3,"(496, 512)",64.9661865234375
5,NORMAL7,DME6,"(496, 512)",64.9661865234375
6,NORMAL7,NORMAL1,"(496, 512)",64.96619415283203
12,NORMAL7,NORMAL2,"(496, 512)",64.96624755859375
8,NORMAL7,NORMAL12,"(496, 512)",64.9662857055664
7,NORMAL7,NORMAL10,"(496, 512)",64.96629333496094
10,NORMAL7,NORMAL14,"(496, 512)",64.96630859375
11,NORMAL7,NORMAL15,"(496, 512)",64.96634674072266
0,NORMAL7,DME1,"(496, 512)",65.0682144165039
