,query1,query2,size,siamese_distance
1,DME9,DME10,"(496, 512)",62.50620651245117
4,DME9,DME13,"(496, 512)",62.55084228515625
13,DME9,DME8,"(496, 512)",62.56251525878906
7,DME9,DME2,"(496, 512)",62.567447662353516
5,DME9,DME14,"(496, 512)",62.59114074707031
0,DME9,DME1,"(496, 512)",62.612152099609375
8,DME9,DME3,"(496, 512)",62.617584228515625
3,DME9,DME12,"(496, 512)",62.62623596191406
18,DME9,NORMAL14,"(496, 512)",62.632137298583984
25,DME9,NORMAL7,"(496, 512)",62.63974380493164
2,DME9,DME11,"(496, 512)",62.66440200805664
12,DME9,DME7,"(496, 512)",62.67230224609375
21,DME9,NORMAL3,"(496, 512)",62.674076080322266
10,DME9,DME5,"(496, 512)",62.67448425292969
23,DME9,NORMAL5,"(496, 512)",62.67756271362305
6,DME9,DME15,"(496, 512)",62.68181610107422
14,DME9,NORMAL1,"(496, 512)",62.697113037109375
9,DME9,DME4,"(496, 512)",62.69775390625
15,DME9,NORMAL10,"(496, 512)",62.699546813964844
16,DME9,NORMAL12,"(496, 512)",62.70024490356445
11,DME9,DME6,"(496, 512)",62.718387603759766
24,DME9,NORMAL6,"(496, 512)",62.74422073364258
17,DME9,NORMAL13,"(496, 512)",62.75614547729492
19,DME9,NORMAL15,"(496, 512)",62.75787353515625
20,DME9,NORMAL2,"(496, 512)",62.77771759033203
26,DME9,NORMAL8,"(496, 512)",62.781192779541016
27,DME9,NORMAL9,"(496, 512)",62.78274917602539
22,DME9,NORMAL4,"(496, 512)",62.82542419433594
