,query1,query2,size,siamese_distance
13,DME3,DME9,"(496, 512)",62.617584228515625
5,DME3,DME14,"(496, 512)",62.63381576538086
6,DME3,DME15,"(496, 512)",62.66627502441406
7,DME3,DME2,"(496, 512)",62.7108039855957
12,DME3,DME8,"(496, 512)",62.7322998046875
3,DME3,DME12,"(496, 512)",62.74717712402344
0,DME3,DME1,"(496, 512)",62.747352600097656
4,DME3,DME13,"(496, 512)",62.75437545776367
11,DME3,DME7,"(496, 512)",62.75727462768555
1,DME3,DME10,"(496, 512)",62.75843811035156
2,DME3,DME11,"(496, 512)",62.77476501464844
25,DME3,NORMAL7,"(496, 512)",62.77924728393555
14,DME3,NORMAL1,"(496, 512)",62.79520797729492
9,DME3,DME5,"(496, 512)",62.81105422973633
18,DME3,NORMAL14,"(496, 512)",62.817787170410156
10,DME3,DME6,"(496, 512)",62.82894515991211
27,DME3,NORMAL9,"(496, 512)",62.83066177368164
23,DME3,NORMAL5,"(496, 512)",62.839412689208984
8,DME3,DME4,"(496, 512)",62.839900970458984
17,DME3,NORMAL13,"(496, 512)",62.84893798828125
21,DME3,NORMAL3,"(496, 512)",62.849796295166016
16,DME3,NORMAL12,"(496, 512)",62.87554168701172
20,DME3,NORMAL2,"(496, 512)",62.8915901184082
19,DME3,NORMAL15,"(496, 512)",62.898414611816406
22,DME3,NORMAL4,"(496, 512)",62.899375915527344
26,DME3,NORMAL8,"(496, 512)",62.90595626831055
15,DME3,NORMAL10,"(496, 512)",62.929779052734375
24,DME3,NORMAL6,"(496, 512)",62.95998001098633
