,query1,query2,size,siamese_distance
27,NORMAL13,NORMAL9,"(496, 512)",62.39651870727539
18,NORMAL13,NORMAL14,"(496, 512)",62.47603225708008
22,NORMAL13,NORMAL4,"(496, 512)",62.55598831176758
10,NORMAL13,DME5,"(496, 512)",62.59239959716797
6,NORMAL13,DME15,"(496, 512)",62.60377883911133
15,NORMAL13,NORMAL1,"(496, 512)",62.61455154418945
16,NORMAL13,NORMAL10,"(496, 512)",62.614715576171875
11,NORMAL13,DME6,"(496, 512)",62.62015914916992
25,NORMAL13,NORMAL7,"(496, 512)",62.620391845703125
12,NORMAL13,DME7,"(496, 512)",62.621910095214844
21,NORMAL13,NORMAL3,"(496, 512)",62.622745513916016
20,NORMAL13,NORMAL2,"(496, 512)",62.65346145629883
13,NORMAL13,DME8,"(496, 512)",62.662010192871094
9,NORMAL13,DME4,"(496, 512)",62.671817779541016
17,NORMAL13,NORMAL12,"(496, 512)",62.674781799316406
23,NORMAL13,NORMAL5,"(496, 512)",62.683311462402344
0,NORMAL13,DME1,"(496, 512)",62.6959228515625
24,NORMAL13,NORMAL6,"(496, 512)",62.70029067993164
4,NORMAL13,DME13,"(496, 512)",62.703155517578125
3,NORMAL13,DME12,"(496, 512)",62.710140228271484
26,NORMAL13,NORMAL8,"(496, 512)",62.73202896118164
14,NORMAL13,DME9,"(496, 512)",62.75614547729492
19,NORMAL13,NORMAL15,"(496, 512)",62.80493927001953
8,NORMAL13,DME3,"(496, 512)",62.84893798828125
7,NORMAL13,DME2,"(496, 512)",62.86057662963867
2,NORMAL13,DME11,"(496, 512)",62.89006042480469
1,NORMAL13,DME10,"(496, 512)",62.91663360595703
5,NORMAL13,DME14,"(496, 512)",62.97345733642578
