,query1,query2,size,siamese_distance
18,NORMAL9,NORMAL13,"(496, 512)",62.39651870727539
19,NORMAL9,NORMAL14,"(496, 512)",62.4826545715332
23,NORMAL9,NORMAL4,"(496, 512)",62.49338150024414
10,NORMAL9,DME5,"(496, 512)",62.57810592651367
16,NORMAL9,NORMAL10,"(496, 512)",62.57832717895508
15,NORMAL9,NORMAL1,"(496, 512)",62.58800506591797
22,NORMAL9,NORMAL3,"(496, 512)",62.60478973388672
6,NORMAL9,DME15,"(496, 512)",62.62110137939453
12,NORMAL9,DME7,"(496, 512)",62.62785720825195
11,NORMAL9,DME6,"(496, 512)",62.63795471191406
26,NORMAL9,NORMAL7,"(496, 512)",62.64865493774414
13,NORMAL9,DME8,"(496, 512)",62.652347564697266
17,NORMAL9,NORMAL12,"(496, 512)",62.65711212158203
3,NORMAL9,DME12,"(496, 512)",62.660831451416016
0,NORMAL9,DME1,"(496, 512)",62.66453170776367
21,NORMAL9,NORMAL2,"(496, 512)",62.67671203613281
9,NORMAL9,DME4,"(496, 512)",62.68149185180664
27,NORMAL9,NORMAL8,"(496, 512)",62.6842155456543
25,NORMAL9,NORMAL6,"(496, 512)",62.68669509887695
24,NORMAL9,NORMAL5,"(496, 512)",62.701534271240234
4,NORMAL9,DME13,"(496, 512)",62.7093391418457
14,NORMAL9,DME9,"(496, 512)",62.78274917602539
20,NORMAL9,NORMAL15,"(496, 512)",62.799015045166016
8,NORMAL9,DME3,"(496, 512)",62.83066177368164
7,NORMAL9,DME2,"(496, 512)",62.86112976074219
2,NORMAL9,DME11,"(496, 512)",62.90597152709961
1,NORMAL9,DME10,"(496, 512)",62.91755294799805
5,NORMAL9,DME14,"(496, 512)",62.958248138427734
