,query1,query2,size,siamese_distance
18,NORMAL14,NORMAL13,"(496, 512)",63.074562072753906
27,NORMAL14,NORMAL9,"(496, 512)",63.092647552490234
23,NORMAL14,NORMAL5,"(496, 512)",63.256832122802734
10,NORMAL14,DME5,"(496, 512)",63.322509765625
13,NORMAL14,DME8,"(496, 512)",63.39997482299805
16,NORMAL14,NORMAL10,"(496, 512)",63.426849365234375
12,NORMAL14,DME7,"(496, 512)",63.43110656738281
6,NORMAL14,DME15,"(496, 512)",63.456703186035156
0,NORMAL14,DME1,"(496, 512)",63.46393585205078
22,NORMAL14,NORMAL4,"(496, 512)",63.47219467163086
25,NORMAL14,NORMAL7,"(496, 512)",63.47951126098633
24,NORMAL14,NORMAL6,"(496, 512)",63.4932861328125
11,NORMAL14,DME6,"(496, 512)",63.50861358642578
3,NORMAL14,DME12,"(496, 512)",63.574867248535156
21,NORMAL14,NORMAL3,"(496, 512)",63.594703674316406
15,NORMAL14,NORMAL1,"(496, 512)",63.683448791503906
26,NORMAL14,NORMAL8,"(496, 512)",63.6849250793457
4,NORMAL14,DME13,"(496, 512)",63.73564529418945
17,NORMAL14,NORMAL12,"(496, 512)",63.892948150634766
19,NORMAL14,NORMAL15,"(496, 512)",63.90802001953125
20,NORMAL14,NORMAL2,"(496, 512)",63.93301010131836
14,NORMAL14,DME9,"(496, 512)",63.96619415283203
9,NORMAL14,DME4,"(496, 512)",64.02067565917969
7,NORMAL14,DME2,"(496, 512)",64.02120971679688
1,NORMAL14,DME10,"(496, 512)",64.45707702636719
5,NORMAL14,DME14,"(496, 512)",64.48273468017578
2,NORMAL14,DME11,"(496, 512)",64.60430908203125
8,NORMAL14,DME3,"(496, 512)",65.3428726196289
