,query1,query2,size,siamese_distance
26,NORMAL10,NORMAL8,"(496, 512)",63.1224365234375
10,NORMAL10,DME5,"(496, 512)",63.163352966308594
24,NORMAL10,NORMAL6,"(496, 512)",63.2216682434082
11,NORMAL10,DME6,"(496, 512)",63.37908935546875
21,NORMAL10,NORMAL3,"(496, 512)",63.41184997558594
18,NORMAL10,NORMAL14,"(496, 512)",63.426849365234375
27,NORMAL10,NORMAL9,"(496, 512)",63.43046188354492
3,NORMAL10,DME12,"(496, 512)",63.44047164916992
19,NORMAL10,NORMAL15,"(496, 512)",63.481143951416016
17,NORMAL10,NORMAL13,"(496, 512)",63.49384689331055
22,NORMAL10,NORMAL4,"(496, 512)",63.49496078491211
16,NORMAL10,NORMAL12,"(496, 512)",63.4957389831543
25,NORMAL10,NORMAL7,"(496, 512)",63.518795013427734
12,NORMAL10,DME7,"(496, 512)",63.5214958190918
6,NORMAL10,DME15,"(496, 512)",63.558555603027344
15,NORMAL10,NORMAL1,"(496, 512)",63.571475982666016
20,NORMAL10,NORMAL2,"(496, 512)",63.6949348449707
23,NORMAL10,NORMAL5,"(496, 512)",63.761253356933594
9,NORMAL10,DME4,"(496, 512)",63.83534240722656
13,NORMAL10,DME8,"(496, 512)",63.86581039428711
0,NORMAL10,DME1,"(496, 512)",63.91883850097656
4,NORMAL10,DME13,"(496, 512)",64.13410186767578
14,NORMAL10,DME9,"(496, 512)",64.34160614013672
7,NORMAL10,DME2,"(496, 512)",64.4129867553711
5,NORMAL10,DME14,"(496, 512)",64.76216125488281
1,NORMAL10,DME10,"(496, 512)",64.88288116455078
2,NORMAL10,DME11,"(496, 512)",64.97027587890625
8,NORMAL10,DME3,"(496, 512)",65.7772216796875
