,query1,query2,size,siamese_distance
19,NORMAL12,NORMAL15,"(496, 512)",63.181304931640625
15,NORMAL12,NORMAL1,"(496, 512)",63.28781509399414
9,NORMAL12,DME4,"(496, 512)",63.3110466003418
21,NORMAL12,NORMAL3,"(496, 512)",63.36833953857422
20,NORMAL12,NORMAL2,"(496, 512)",63.37250518798828
16,NORMAL12,NORMAL10,"(496, 512)",63.4957389831543
3,NORMAL12,DME12,"(496, 512)",63.538028717041016
11,NORMAL12,DME6,"(496, 512)",63.54302978515625
26,NORMAL12,NORMAL8,"(496, 512)",63.60641860961914
25,NORMAL12,NORMAL7,"(496, 512)",63.60658645629883
10,NORMAL12,DME5,"(496, 512)",63.6084098815918
24,NORMAL12,NORMAL6,"(496, 512)",63.61328125
12,NORMAL12,DME7,"(496, 512)",63.62544631958008
22,NORMAL12,NORMAL4,"(496, 512)",63.668304443359375
6,NORMAL12,DME15,"(496, 512)",63.7923583984375
27,NORMAL12,NORMAL9,"(496, 512)",63.85177993774414
17,NORMAL12,NORMAL13,"(496, 512)",63.882606506347656
18,NORMAL12,NORMAL14,"(496, 512)",63.892948150634766
13,NORMAL12,DME8,"(496, 512)",63.99991226196289
0,NORMAL12,DME1,"(496, 512)",64.05116271972656
23,NORMAL12,NORMAL5,"(496, 512)",64.09638214111328
4,NORMAL12,DME13,"(496, 512)",64.32811737060547
14,NORMAL12,DME9,"(496, 512)",64.55253601074219
7,NORMAL12,DME2,"(496, 512)",64.69302368164062
5,NORMAL12,DME14,"(496, 512)",64.82139587402344
1,NORMAL12,DME10,"(496, 512)",65.04510498046875
2,NORMAL12,DME11,"(496, 512)",65.26539611816406
8,NORMAL12,DME3,"(496, 512)",65.60469818115234
