,query1,query2,size,siamese_distance
20,DME4,NORMAL2,"(496, 512)",63.2049446105957
16,DME4,NORMAL12,"(496, 512)",63.3110466003418
14,DME4,NORMAL1,"(496, 512)",63.322837829589844
19,DME4,NORMAL15,"(496, 512)",63.33648681640625
21,DME4,NORMAL3,"(496, 512)",63.40523147583008
11,DME4,DME7,"(496, 512)",63.51612854003906
3,DME4,DME12,"(496, 512)",63.52503967285156
6,DME4,DME15,"(496, 512)",63.548866271972656
22,DME4,NORMAL4,"(496, 512)",63.58090591430664
25,DME4,NORMAL7,"(496, 512)",63.5865478515625
10,DME4,DME6,"(496, 512)",63.703033447265625
26,DME4,NORMAL8,"(496, 512)",63.71399688720703
24,DME4,NORMAL6,"(496, 512)",63.78311538696289
9,DME4,DME5,"(496, 512)",63.806434631347656
15,DME4,NORMAL10,"(496, 512)",63.83534240722656
0,DME4,DME1,"(496, 512)",63.881004333496094
12,DME4,DME8,"(496, 512)",63.9482421875
17,DME4,NORMAL13,"(496, 512)",63.94832229614258
27,DME4,NORMAL9,"(496, 512)",63.99253845214844
18,DME4,NORMAL14,"(496, 512)",64.02067565917969
23,DME4,NORMAL5,"(496, 512)",64.03009796142578
4,DME4,DME13,"(496, 512)",64.21986389160156
13,DME4,DME9,"(496, 512)",64.58181762695312
7,DME4,DME2,"(496, 512)",64.71493530273438
5,DME4,DME14,"(496, 512)",64.88101196289062
1,DME4,DME10,"(496, 512)",65.0059585571289
2,DME4,DME11,"(496, 512)",65.17982482910156
8,DME4,DME3,"(496, 512)",65.44064331054688
