,query1,query2,size,siamese_distance
10,NORMAL8,DME5,"(496, 512)",63.11192321777344
16,NORMAL8,NORMAL10,"(496, 512)",63.1224365234375
11,NORMAL8,DME6,"(496, 512)",63.2535400390625
3,NORMAL8,DME12,"(496, 512)",63.27113723754883
20,NORMAL8,NORMAL15,"(496, 512)",63.2932243347168
23,NORMAL8,NORMAL4,"(496, 512)",63.316741943359375
6,NORMAL8,DME15,"(496, 512)",63.377986907958984
25,NORMAL8,NORMAL6,"(496, 512)",63.441261291503906
12,NORMAL8,DME7,"(496, 512)",63.443138122558594
27,NORMAL8,NORMAL9,"(496, 512)",63.559303283691406
17,NORMAL8,NORMAL12,"(496, 512)",63.60641860961914
22,NORMAL8,NORMAL3,"(496, 512)",63.61709976196289
18,NORMAL8,NORMAL13,"(496, 512)",63.62334442138672
19,NORMAL8,NORMAL14,"(496, 512)",63.6849250793457
26,NORMAL8,NORMAL7,"(496, 512)",63.693424224853516
9,NORMAL8,DME4,"(496, 512)",63.71399688720703
24,NORMAL8,NORMAL5,"(496, 512)",63.73912048339844
13,NORMAL8,DME8,"(496, 512)",63.74205780029297
15,NORMAL8,NORMAL1,"(496, 512)",63.7859992980957
0,NORMAL8,DME1,"(496, 512)",63.820186614990234
21,NORMAL8,NORMAL2,"(496, 512)",63.937313079833984
4,NORMAL8,DME13,"(496, 512)",64.12577819824219
14,NORMAL8,DME9,"(496, 512)",64.41061401367188
7,NORMAL8,DME2,"(496, 512)",64.46102142333984
5,NORMAL8,DME14,"(496, 512)",64.78612518310547
1,NORMAL8,DME10,"(496, 512)",64.9788589477539
2,NORMAL8,DME11,"(496, 512)",65.0583267211914
8,NORMAL8,DME3,"(496, 512)",65.76899719238281
