,query1,query2,size,siamese_distance
17,NORMAL15,NORMAL12,"(496, 512)",63.181304931640625
26,NORMAL15,NORMAL8,"(496, 512)",63.2932243347168
9,NORMAL15,DME4,"(496, 512)",63.33648681640625
3,NORMAL15,DME12,"(496, 512)",63.360599517822266
21,NORMAL15,NORMAL3,"(496, 512)",63.39240264892578
12,NORMAL15,DME7,"(496, 512)",63.40786361694336
15,NORMAL15,NORMAL1,"(496, 512)",63.445770263671875
22,NORMAL15,NORMAL4,"(496, 512)",63.4689826965332
16,NORMAL15,NORMAL10,"(496, 512)",63.481143951416016
24,NORMAL15,NORMAL6,"(496, 512)",63.481849670410156
11,NORMAL15,DME6,"(496, 512)",63.49001693725586
20,NORMAL15,NORMAL2,"(496, 512)",63.55466842651367
10,NORMAL15,DME5,"(496, 512)",63.56500244140625
6,NORMAL15,DME15,"(496, 512)",63.57115173339844
25,NORMAL15,NORMAL7,"(496, 512)",63.58366394042969
13,NORMAL15,DME8,"(496, 512)",63.78636169433594
23,NORMAL15,NORMAL5,"(496, 512)",63.845157623291016
27,NORMAL15,NORMAL9,"(496, 512)",63.85325241088867
0,NORMAL15,DME1,"(496, 512)",63.87610626220703
19,NORMAL15,NORMAL14,"(496, 512)",63.90802001953125
18,NORMAL15,NORMAL13,"(496, 512)",63.920188903808594
4,NORMAL15,DME13,"(496, 512)",64.05220031738281
14,NORMAL15,DME9,"(496, 512)",64.41709899902344
7,NORMAL15,DME2,"(496, 512)",64.43431854248047
5,NORMAL15,DME14,"(496, 512)",64.6786880493164
1,NORMAL15,DME10,"(496, 512)",64.83218383789062
2,NORMAL15,DME11,"(496, 512)",65.06732177734375
8,NORMAL15,DME3,"(496, 512)",65.46058654785156
