,query1,query2,size,siamese_distance
26,DME5,NORMAL8,"(496, 512)",63.11192321777344
15,DME5,NORMAL10,"(496, 512)",63.163352966308594
27,DME5,NORMAL9,"(496, 512)",63.16482162475586
22,DME5,NORMAL4,"(496, 512)",63.167991638183594
10,DME5,DME6,"(496, 512)",63.21585464477539
3,DME5,DME12,"(496, 512)",63.22455596923828
17,DME5,NORMAL13,"(496, 512)",63.26169967651367
6,DME5,DME15,"(496, 512)",63.26319885253906
18,DME5,NORMAL14,"(496, 512)",63.322509765625
11,DME5,DME7,"(496, 512)",63.34305191040039
24,DME5,NORMAL6,"(496, 512)",63.343631744384766
23,DME5,NORMAL5,"(496, 512)",63.4482536315918
25,DME5,NORMAL7,"(496, 512)",63.46723937988281
12,DME5,DME8,"(496, 512)",63.508724212646484
21,DME5,NORMAL3,"(496, 512)",63.53068542480469
19,DME5,NORMAL15,"(496, 512)",63.56500244140625
0,DME5,DME1,"(496, 512)",63.5969352722168
16,DME5,NORMAL12,"(496, 512)",63.6084098815918
14,DME5,NORMAL1,"(496, 512)",63.677188873291016
9,DME5,DME4,"(496, 512)",63.806434631347656
20,DME5,NORMAL2,"(496, 512)",63.857540130615234
4,DME5,DME13,"(496, 512)",63.887577056884766
13,DME5,DME9,"(496, 512)",64.17250061035156
7,DME5,DME2,"(496, 512)",64.17530822753906
5,DME5,DME14,"(496, 512)",64.56625366210938
1,DME5,DME10,"(496, 512)",64.6827392578125
2,DME5,DME11,"(496, 512)",64.81649780273438
8,DME5,DME3,"(496, 512)",65.65006256103516
