,query1,query2,size,siamese_distance
13,DME14,DME9,"(496, 512)",63.491397857666016
2,DME14,DME11,"(496, 512)",63.617713928222656
6,DME14,DME2,"(496, 512)",63.6505126953125
1,DME14,DME10,"(496, 512)",63.698177337646484
4,DME14,DME13,"(496, 512)",63.786643981933594
7,DME14,DME3,"(496, 512)",64.09534454345703
12,DME14,DME8,"(496, 512)",64.1495361328125
0,DME14,DME1,"(496, 512)",64.2210693359375
23,DME14,NORMAL5,"(496, 512)",64.27765655517578
11,DME14,DME7,"(496, 512)",64.40996551513672
18,DME14,NORMAL14,"(496, 512)",64.48273468017578
5,DME14,DME15,"(496, 512)",64.48761749267578
3,DME14,DME12,"(496, 512)",64.52029418945312
9,DME14,DME5,"(496, 512)",64.56625366210938
22,DME14,NORMAL4,"(496, 512)",64.6004638671875
25,DME14,NORMAL7,"(496, 512)",64.63313293457031
27,DME14,NORMAL9,"(496, 512)",64.64187622070312
10,DME14,DME6,"(496, 512)",64.67259216308594
19,DME14,NORMAL15,"(496, 512)",64.6786880493164
24,DME14,NORMAL6,"(496, 512)",64.72052764892578
17,DME14,NORMAL13,"(496, 512)",64.7311782836914
15,DME14,NORMAL10,"(496, 512)",64.76216125488281
26,DME14,NORMAL8,"(496, 512)",64.78612518310547
21,DME14,NORMAL3,"(496, 512)",64.78742218017578
16,DME14,NORMAL12,"(496, 512)",64.82139587402344
8,DME14,DME4,"(496, 512)",64.88101196289062
14,DME14,NORMAL1,"(496, 512)",64.920166015625
20,DME14,NORMAL2,"(496, 512)",65.20391082763672
