,query1,query2,size,siamese_distance
22,NORMAL7,NORMAL3,"(496, 512)",63.1856689453125
15,NORMAL7,NORMAL1,"(496, 512)",63.2984619140625
12,NORMAL7,DME7,"(496, 512)",63.369049072265625
25,NORMAL7,NORMAL6,"(496, 512)",63.39807891845703
21,NORMAL7,NORMAL2,"(496, 512)",63.39862823486328
3,NORMAL7,DME12,"(496, 512)",63.45186233520508
10,NORMAL7,DME5,"(496, 512)",63.46723937988281
19,NORMAL7,NORMAL14,"(496, 512)",63.47951126098633
27,NORMAL7,NORMAL9,"(496, 512)",63.50634765625
16,NORMAL7,NORMAL10,"(496, 512)",63.518795013427734
20,NORMAL7,NORMAL15,"(496, 512)",63.58366394042969
9,NORMAL7,DME4,"(496, 512)",63.5865478515625
18,NORMAL7,NORMAL13,"(496, 512)",63.59365463256836
17,NORMAL7,NORMAL12,"(496, 512)",63.60658645629883
23,NORMAL7,NORMAL4,"(496, 512)",63.61993408203125
24,NORMAL7,NORMAL5,"(496, 512)",63.62233352661133
6,NORMAL7,DME15,"(496, 512)",63.6348876953125
26,NORMAL7,NORMAL8,"(496, 512)",63.693424224853516
11,NORMAL7,DME6,"(496, 512)",63.703224182128906
0,NORMAL7,DME1,"(496, 512)",63.748497009277344
13,NORMAL7,DME8,"(496, 512)",63.80207061767578
4,NORMAL7,DME13,"(496, 512)",64.0412826538086
14,NORMAL7,DME9,"(496, 512)",64.33810424804688
7,NORMAL7,DME2,"(496, 512)",64.47160339355469
5,NORMAL7,DME14,"(496, 512)",64.63313293457031
1,NORMAL7,DME10,"(496, 512)",64.73880004882812
2,NORMAL7,DME11,"(496, 512)",64.97405242919922
8,NORMAL7,DME3,"(496, 512)",65.5290298461914
