,query1,query2,size,siamese_distance
1,DME11,DME10,"(496, 512)",63.33857345581055
13,DME11,DME9,"(496, 512)",63.5648193359375
4,DME11,DME14,"(496, 512)",63.617713928222656
6,DME11,DME2,"(496, 512)",63.72026824951172
3,DME11,DME13,"(496, 512)",63.99150466918945
7,DME11,DME3,"(496, 512)",64.31336975097656
12,DME11,DME8,"(496, 512)",64.33454895019531
23,DME11,NORMAL5,"(496, 512)",64.41307067871094
0,DME11,DME1,"(496, 512)",64.42090606689453
11,DME11,DME7,"(496, 512)",64.58541870117188
18,DME11,NORMAL14,"(496, 512)",64.60430908203125
5,DME11,DME15,"(496, 512)",64.67523193359375
17,DME11,NORMAL13,"(496, 512)",64.75582885742188
27,DME11,NORMAL9,"(496, 512)",64.78716278076172
9,DME11,DME5,"(496, 512)",64.81649780273438
22,DME11,NORMAL4,"(496, 512)",64.84778594970703
10,DME11,DME6,"(496, 512)",64.85195922851562
2,DME11,DME12,"(496, 512)",64.88164520263672
15,DME11,NORMAL10,"(496, 512)",64.97027587890625
25,DME11,NORMAL7,"(496, 512)",64.97405242919922
24,DME11,NORMAL6,"(496, 512)",64.98448181152344
21,DME11,NORMAL3,"(496, 512)",65.04878997802734
26,DME11,NORMAL8,"(496, 512)",65.0583267211914
19,DME11,NORMAL15,"(496, 512)",65.06732177734375
8,DME11,DME4,"(496, 512)",65.17982482910156
14,DME11,NORMAL1,"(496, 512)",65.23233032226562
16,DME11,NORMAL12,"(496, 512)",65.26539611816406
20,DME11,NORMAL2,"(496, 512)",65.49681091308594
