,query1,query2,size,siamese_distance
22,DME6,NORMAL4,"(496, 512)",63.126747131347656
6,DME6,DME15,"(496, 512)",63.14851379394531
10,DME6,DME5,"(496, 512)",63.21585464477539
26,DME6,NORMAL8,"(496, 512)",63.2535400390625
3,DME6,DME12,"(496, 512)",63.32704162597656
11,DME6,DME7,"(496, 512)",63.37419128417969
15,DME6,NORMAL10,"(496, 512)",63.37908935546875
27,DME6,NORMAL9,"(496, 512)",63.384490966796875
17,DME6,NORMAL13,"(496, 512)",63.402870178222656
19,DME6,NORMAL15,"(496, 512)",63.49001693725586
18,DME6,NORMAL14,"(496, 512)",63.50861358642578
24,DME6,NORMAL6,"(496, 512)",63.52210998535156
16,DME6,NORMAL12,"(496, 512)",63.54302978515625
12,DME6,DME8,"(496, 512)",63.545841217041016
23,DME6,NORMAL5,"(496, 512)",63.58525085449219
21,DME6,NORMAL3,"(496, 512)",63.654720306396484
0,DME6,DME1,"(496, 512)",63.700584411621094
9,DME6,DME4,"(496, 512)",63.703033447265625
25,DME6,NORMAL7,"(496, 512)",63.703224182128906
14,DME6,NORMAL1,"(496, 512)",63.76804733276367
4,DME6,DME13,"(496, 512)",63.91438293457031
20,DME6,NORMAL2,"(496, 512)",63.94678497314453
7,DME6,DME2,"(496, 512)",64.25605010986328
13,DME6,DME9,"(496, 512)",64.26818084716797
5,DME6,DME14,"(496, 512)",64.67259216308594
1,DME6,DME10,"(496, 512)",64.75140380859375
2,DME6,DME11,"(496, 512)",64.85195922851562
8,DME6,DME3,"(496, 512)",65.58570861816406
