,query1,query2,size,siamese_distance
27,NORMAL13,NORMAL9,"(496, 512)",62.928123474121094
18,NORMAL13,NORMAL14,"(496, 512)",63.074562072753906
6,NORMAL13,DME15,"(496, 512)",63.24437713623047
22,NORMAL13,NORMAL4,"(496, 512)",63.25004196166992
10,NORMAL13,DME5,"(496, 512)",63.26169967651367
11,NORMAL13,DME6,"(496, 512)",63.402870178222656
12,NORMAL13,DME7,"(496, 512)",63.470970153808594
16,NORMAL13,NORMAL10,"(496, 512)",63.49384689331055
23,NORMAL13,NORMAL5,"(496, 512)",63.50967025756836
3,NORMAL13,DME12,"(496, 512)",63.51310729980469
24,NORMAL13,NORMAL6,"(496, 512)",63.558807373046875
13,NORMAL13,DME8,"(496, 512)",63.56667709350586
25,NORMAL13,NORMAL7,"(496, 512)",63.59365463256836
0,NORMAL13,DME1,"(496, 512)",63.59918212890625
26,NORMAL13,NORMAL8,"(496, 512)",63.62334442138672
21,NORMAL13,NORMAL3,"(496, 512)",63.662391662597656
15,NORMAL13,NORMAL1,"(496, 512)",63.726043701171875
17,NORMAL13,NORMAL12,"(496, 512)",63.882606506347656
20,NORMAL13,NORMAL2,"(496, 512)",63.89496612548828
4,NORMAL13,DME13,"(496, 512)",63.91502380371094
19,NORMAL13,NORMAL15,"(496, 512)",63.920188903808594
9,NORMAL13,DME4,"(496, 512)",63.94832229614258
7,NORMAL13,DME2,"(496, 512)",64.19159698486328
14,NORMAL13,DME9,"(496, 512)",64.2176284790039
1,NORMAL13,DME10,"(496, 512)",64.677490234375
5,NORMAL13,DME14,"(496, 512)",64.7311782836914
2,NORMAL13,DME11,"(496, 512)",64.75582885742188
8,NORMAL13,DME3,"(496, 512)",65.56106567382812
