,query1,query2,size,siamese_distance
5,DME3,DME14,"(496, 512)",64.09534454345703
1,DME3,DME10,"(496, 512)",64.11441802978516
2,DME3,DME11,"(496, 512)",64.31336975097656
13,DME3,DME9,"(496, 512)",64.32971954345703
7,DME3,DME2,"(496, 512)",64.64551544189453
4,DME3,DME13,"(496, 512)",64.69831085205078
12,DME3,DME8,"(496, 512)",65.0728759765625
0,DME3,DME1,"(496, 512)",65.09539031982422
11,DME3,DME7,"(496, 512)",65.16836547851562
23,DME3,NORMAL5,"(496, 512)",65.2308578491211
6,DME3,DME15,"(496, 512)",65.33169555664062
18,DME3,NORMAL14,"(496, 512)",65.3428726196289
8,DME3,DME4,"(496, 512)",65.44064331054688
19,DME3,NORMAL15,"(496, 512)",65.46058654785156
22,DME3,NORMAL4,"(496, 512)",65.47219848632812
3,DME3,DME12,"(496, 512)",65.49290466308594
25,DME3,NORMAL7,"(496, 512)",65.5290298461914
21,DME3,NORMAL3,"(496, 512)",65.5357437133789
17,DME3,NORMAL13,"(496, 512)",65.56106567382812
14,DME3,NORMAL1,"(496, 512)",65.57949829101562
10,DME3,DME6,"(496, 512)",65.58570861816406
16,DME3,NORMAL12,"(496, 512)",65.60469818115234
27,DME3,NORMAL9,"(496, 512)",65.62281036376953
9,DME3,DME5,"(496, 512)",65.65006256103516
24,DME3,NORMAL6,"(496, 512)",65.65438079833984
26,DME3,NORMAL8,"(496, 512)",65.76899719238281
15,DME3,NORMAL10,"(496, 512)",65.7772216796875
20,DME3,NORMAL2,"(496, 512)",65.83401489257812
